id	Type
NDUFB2	FRG
NDUFB2-AS1	FRG
NDUFB3	FRG
NDUFB4	FRG
NDUFB5	FRG
NDUFB6	FRG
NDUFB7	FRG
NDUFB8	FRG
NDUFC1	FRG
NDUFS1	FRG
NDUFS2	FRG
NDUFS3	FRG
NDUFS4	FRG
NDUFS6	FRG
NDUFS7	FRG
NDUFV1	FRG
NDUFV2	FRG
NEB	FRG
NEBL	FRG
NECAB2	FRG
NECAB3	FRG
NECAP1	FRG
NECAP2	FRG
NEDD4	FRG
NEDD4L	FRG
NEDD8	FRG
NEDD9	FRG
NEFH	FRG
NEFL	FRG
NEFM	FRG
NEIL3	FRG
NEK1	FRG
NEK11	FRG
NEK2	FRG
NEK3	FRG
NEK4	FRG
NEK7	FRG
NEK9	FRG
NELFB	FRG
NELFCD	FRG
NELL1	FRG
NELL2	FRG
NEMF	FRG
NENF	FRG
NEO1	FRG
NES	FRG
NET1	FRG
NETO2	FRG
NEU1	FRG
NEU2	FRG
NEU3	FRG
NEURL1	FRG
NEUROD1	FRG
NEUROD2	FRG
NEUROD4	FRG
NEUROD6	FRG
NEUROG1	FRG
NEUROG2	FRG
NEUROG3	FRG
NF1	FRG
NF2	FRG
NFASC	FRG
NFAT5	FRG
NFATC1	FRG
NFATC2IP	FRG
NFATC3	FRG
NFATC4	FRG
NFE2	FRG
NFE2L1	FRG
NFE2L2	FRG
NFE2L3	FRG
NFIB	FRG
NFIC	FRG
NFIL3	FRG
NFIX	FRG
NFKB1	FRG
NFKB2	FRG
NFKBIA	FRG
NFKBIB	FRG
NFKBIE	FRG
NFKBIL1	FRG
NFRKB	FRG
NFS1	FRG
NFU1	FRG
NFX1	FRG
NFYA	FRG
NFYB	FRG
NFYC	FRG
NGB	FRG
NGDN	FRG
NGF	FRG
NGFR	FRG
NGFRAP1	FRG
NGLY1	FRG
NGRN	FRG
NHLH1	FRG
NHLH2	FRG
NHLRC2	FRG
NHP2	FRG
NHP2L1	FRG
NID1	FRG
NID2	FRG
NIF3L1	FRG
NIN	FRG
NINJ1	FRG
NINJ2	FRG
NINL	FRG
NIP7	FRG
NIPA2	FRG
NIPAL2	FRG
NIPAL3	FRG
NIPBL	FRG
NIPSNAP1	FRG
NIPSNAP3B	FRG
NISCH	FRG
NIT1	FRG
NIT2	FRG
NKAIN1	FRG
NKG7	FRG
NKIRAS2	FRG
NKRF	FRG
NKTR	FRG
NKX2-1	FRG
NKX2-2	FRG
NKX2-5	FRG
NKX2-8	FRG
NKX3-1	FRG
NKX3-2	FRG
NKX6-1	FRG
NLE1	FRG
NLGN1	FRG
NLGN3	FRG
NLGN4X	FRG
NLGN4Y	FRG
NLK	FRG
NLRP1	FRG
NLRP2	FRG
NLRP3	FRG
NLRX1	FRG
NMB	FRG
NMBR	FRG
NMD3	FRG
NME1	FRG
NME3	FRG
NME4	FRG
NME5	FRG
NME6	FRG
NME7	FRG
NME8	FRG
NMI	FRG
NMNAT2	FRG
NMRK1	FRG
NMRK2	FRG
NMT1	FRG
NMT2	FRG
NMU	FRG
NMUR1	FRG
NNAT	FRG
NNT	FRG
NOC2L	FRG
NOC3L	FRG
NOC4L	FRG
NOD1	FRG
NOD2	FRG
NOL10	FRG
NOL11	FRG
NOL12	FRG
NOL3	FRG
NOL4	FRG
NOL6	FRG
NOL7	FRG
NOL8	FRG
NOL9	FRG
NOLC1	FRG
NONO	FRG
NOP10	FRG
NOP14	FRG
NOP14-AS1	FRG
NOP16	FRG
NOP2	FRG
NOS1	FRG
NOS1AP	FRG
NOS2	FRG
NOS3	FRG
NOSIP	FRG
NOTCH1	FRG
NOTCH2	FRG
NOTCH2NL	FRG
NOTCH3	FRG
NOTCH4	FRG
NOV	FRG
NOVA1	FRG
NOVA2	FRG
NOX1	FRG
NOX3	FRG
NOX4	FRG
NOX5	FRG
NPAP1	FRG
NPAS1	FRG
NPAS2	FRG
NPAS3	FRG
NPAT	FRG
NPBWR2	FRG
NPC1	FRG
NPC1L1	FRG
NPC2	FRG
NPDC1	FRG
NPEPL1	FRG
NPEPPS	FRG
NPFF	FRG
NPFFR1	FRG
NPHP1	FRG
NPHP4	FRG
NPHS1	FRG
NPHS2	FRG
NPIPA1	FRG
NPIPB15	FRG
NPL	FRG
NPLOC4	FRG
NPM1	FRG
NPM3	FRG
NPPA	FRG
NPPB	FRG
NPPC	FRG
NPR1	FRG
NPR2	FRG
NPR3	FRG
NPRL2	FRG
NPRL3	FRG
NPTN	FRG
NPTX1	FRG
NPTX2	FRG
NPTXR	FRG
NPVF	FRG
NPY	FRG
NPY1R	FRG
NPY2R	FRG
NPY5R	FRG
NPY6R	FRG
NQO1	FRG
NQO2	FRG
NR0B1	FRG
NR0B2	FRG
NR1D2	FRG
NR1H2	FRG
NR1H3	FRG
NR1H4	FRG
NR1I2	FRG
NR1I3	FRG
NR2C1	FRG
NR2C2	FRG
NR2E1	FRG
NR2E3	FRG
NR2F1	FRG
NR2F2	FRG
NR2F6	FRG
NR3C1	FRG
NR3C2	FRG
NR4A1	FRG
NR4A2	FRG
NR4A3	FRG
NR5A1	FRG
NR5A2	FRG
NR6A1	FRG
NRAP	FRG
NRAS	FRG
NRBF2	FRG
NRBP1	FRG
NRCAM	FRG
NRD1	FRG
NRDE2	FRG
NREP	FRG
NRF1	FRG
NRG1	FRG
NRG2	FRG
NRGN	FRG
NRIP1	FRG
NRIP2	FRG
NRIP3	FRG
NRL	FRG
NRN1	FRG
NRP1	FRG
NRP2	FRG
NRSN2	FRG
NRTN	FRG
NRXN1	FRG
NRXN2	FRG
NRXN3	FRG
NSA2	FRG
NSD1	FRG
NSDHL	FRG
NSFL1C	FRG
NSG1	FRG
NSL1	FRG
NSMAF	FRG
NSMCE4A	FRG
NSUN3	FRG
NSUN5	FRG
NSUN5P1	FRG
NSUN6	FRG
NSUN7	FRG
NT5C	FRG
NT5C2	FRG
NT5DC2	FRG
NT5DC3	FRG
NT5E	FRG
NT5M	FRG
NTAN1	FRG
NTF3	FRG
NTHL1	FRG
NTN1	FRG
NTN3	FRG
NTNG1	FRG
NTRK1	FRG
NTRK2	FRG
NTRK3	FRG
NTS	FRG
NTSR1	FRG
NTSR2	FRG
NUAK1	FRG
NUBP1	FRG
NUBP2	FRG
NUBPL	FRG
NUCB1	FRG
NUCB2	FRG
NUCKS1	FRG
NUDC	FRG
NUDCD3	FRG
NUDT1	FRG
NUDT11	FRG
NUDT13	FRG
NUDT15	FRG
NUDT18	FRG
NUDT2	FRG
NUDT21	FRG
NUDT3	FRG
NUDT4	FRG
NUDT6	FRG
NUDT7	FRG
NUDT9	FRG
NUFIP1	FRG
NUMA1	FRG
NUP107	FRG
NUP133	FRG
NUP153	FRG
NUP155	FRG
NUP160	FRG
NUP188	FRG
NUP205	FRG
NUP210	FRG
NUP214	FRG
NUP37	FRG
NUP43	FRG
NUP50	FRG
NUP54	FRG
NUP62	FRG
NUP62CL	FRG
NUP85	FRG
NUP88	FRG
NUP93	FRG
NUP98	FRG
NUPL1	FRG
NUPL2	FRG
NUPR1	FRG
NUS1P3	FRG
NUSAP1	FRG
NVL	FRG
NXF1	FRG
NXF3	FRG
NXN	FRG
NXPE3	FRG
NXPE4	FRG
NXPH3	FRG
NXPH4	FRG
NXT1	FRG
NXT2	FRG
NYNRIN	FRG
NYX	FRG
OARD1	FRG
OAS1	FRG
OAS2	FRG
OAS3	FRG
OASL	FRG
OAT	FRG
OAZ1	FRG
OAZ2	FRG
OAZ3	FRG
OBFC1	FRG
OBP2A	FRG
OBSCN	FRG
OBSL1	FRG
OCA2	FRG
OCEL1	FRG
OCLM	FRG
OCLN	FRG
OCM2	FRG
OCRL	FRG
ODAM	FRG
ODC1	FRG
ODF1	FRG
ODF2	FRG
OFD1	FRG
OGDH	FRG
OGDHL	FRG
OGFOD1	FRG
OGFOD2	FRG
OGFOD3	FRG
OGFR	FRG
OGFRL1	FRG
OGG1	FRG
OGN	FRG
OGT	FRG
OIP5	FRG
OLA1	FRG
OLAH	FRG
OLFM1	FRG
OLFM4	FRG
OLFML1	FRG
OLFML2A	FRG
OLFML2B	FRG
OLFML3	FRG
OLIG2	FRG
OLR1	FRG
OMD	FRG
OMP	FRG
ONECUT1	FRG
ONECUT2	FRG
OPA1	FRG
OPA3	FRG
OPCML	FRG
OPHN1	FRG
OPLAH	FRG
OPN1SW	FRG
OPN3	FRG
OPRD1	FRG
OPRK1	FRG
OPRL1	FRG
OPRM1	FRG
OPTN	FRG
OR10C1	FRG
OR10H1	FRG
OR10H2	FRG
OR10H3	FRG
OR10J1	FRG
OR11A1	FRG
OR12D2	FRG
OR12D3	FRG
OR1A1	FRG
OR1A2	FRG
OR1D2	FRG
OR1D5	FRG
OR1E1	FRG
OR1F1	FRG
OR1F2P	FRG
OR1G1	FRG
OR2B2	FRG
OR2B6	FRG
OR2C1	FRG
OR2F1	FRG
OR2F2	FRG
OR2H1	FRG
OR2H2	FRG
OR2J2	FRG
OR2J3	FRG
OR2S2	FRG
OR2W1	FRG
OR3A1	FRG
OR3A2	FRG
OR3A3	FRG
OR51E2	FRG
OR52A1	FRG
OR5I1	FRG
OR6A2	FRG
OR7A10	FRG
OR7A17	FRG
OR7A5	FRG
OR7C1	FRG
OR7C2	FRG
OR7E12P	FRG
OR7E14P	FRG
OR7E156P	FRG
OR7E19P	FRG
OR7E24	FRG
OR7E2P	FRG
OR7E37P	FRG
OR7E47P	FRG
ORAI2	FRG
ORAI3	FRG
ORC1	FRG
ORC2	FRG
ORC3	FRG
ORC4	FRG
ORC5	FRG
ORC6	FRG
ORM1	FRG
ORMDL2	FRG
OS9	FRG
OSBP	FRG
OSBP2	FRG
OSBPL10	FRG
OSBPL11	FRG
OSBPL1A	FRG
OSBPL2	FRG
OSBPL3	FRG
OSBPL7	FRG
OSBPL8	FRG
OSBPL9	FRG
OSER1	FRG
OSGEP	FRG
OSGEPL1	FRG
OSGIN1	FRG
OSGIN2	FRG
OSM	FRG
OSMR	FRG
OSR2	FRG
OSTF1	FRG
OSTM1	FRG
OTC	FRG
OTOF	FRG
OTOR	FRG
OTUB2	FRG
OTUD3	FRG
OTUD4	FRG
OTUD7B	FRG
OVGP1	FRG
OVOL1	FRG
OVOL2	FRG
OVOL3	FRG
OXA1L	FRG
OXCT1	FRG
OXCT2	FRG
OXLD1	FRG
OXR1	FRG
OXSM	FRG
OXSR1	FRG
OXT	FRG
OXTR	FRG
P2RX1	FRG
P2RX2	FRG
P2RX3	FRG
P2RX4	FRG
P2RX5	FRG
P2RX6	FRG
P2RX7	FRG
P2RY1	FRG
P2RY10	FRG
P2RY13	FRG
P2RY14	FRG
P2RY2	FRG
P2RY4	FRG
P2RY6	FRG
P4HA1	FRG
P4HB	FRG
P4HTM	FRG
PA2G4	FRG
PAAF1	FRG
PABPC1	FRG
PABPC3	FRG
PABPN1	FRG
PACRG	FRG
PACS1	FRG
PACS2	FRG
PACSIN2	FRG
PACSIN3	FRG
PADI1	FRG
PADI2	FRG
PADI3	FRG
PADI4	FRG
PAEP	FRG
PAF1	FRG
PAFAH1B1	FRG
PAFAH1B2	FRG
PAFAH1B3	FRG
PAFAH2	FRG
PAGE1	FRG
PAGE4	FRG
PAGR1	FRG
PAICS	FRG
PAIP1	FRG
PAIP2B	FRG
PAK1	FRG
PAK1IP1	FRG
PAK2	FRG
PAK3	FRG
PAK4	FRG
PAK6	FRG
PAK7	FRG
PALB2	FRG
PALLD	FRG
PALM	FRG
PALMD	FRG
PAM	FRG
PAM16	FRG
PAMR1	FRG
PAN2	FRG
PANK2	FRG
PANK3	FRG
PANK4	FRG
PANX1	FRG
PAOX	FRG
PAPD7	FRG
PAPOLA	FRG
PAPOLB	FRG
PAPOLG	FRG
PAPPA	FRG
PAPPA2	FRG
PAPSS1	FRG
PAPSS2	FRG
PAQR3	FRG
PAQR4	FRG
PAQR5	FRG
PAQR6	FRG
PARD3	FRG
PARD6A	FRG
PARD6B	FRG
PARG	FRG
PARK2	FRG
PARK7	FRG
PARL	FRG
PARM1	FRG
PARN	FRG
PARP1	FRG
PARP11	FRG
PARP12	FRG
PARP16	FRG
PARP2	FRG
PARP3	FRG
PARP4	FRG
PARP6	FRG
PARP8	FRG
PARPBP	FRG
PART1	FRG
PARVA	FRG
PARVB	FRG
PASK	FRG
PATZ1	FRG
PAWR	FRG
PAX1	FRG
PAX2	FRG
PAX3	FRG
PAX4	FRG
PAX5	FRG
PAX6	FRG
PAX7	FRG
PAX8	FRG
PAX9	FRG
PAXBP1	FRG
PAXIP1	FRG
PBK	FRG
PBLD	FRG
PBOV1	FRG
PBRM1	FRG
PBX1	FRG
PBX2	FRG
PBX3	FRG
PBXIP1	FRG
PC	FRG
PCBD1	FRG
PCBP1	FRG
PCBP2	FRG
PCBP3	FRG
PCBP4	FRG
PCCA	FRG
PCCB	FRG
PCDH1	FRG
PCDH11X	FRG
PCDH12	FRG
PCDH17	FRG
PCDH7	FRG
PCDH8	FRG
PCDH9	FRG
PCDHA10	FRG
PCDHA2	FRG
PCDHA5	FRG
PCDHA9	FRG
PCDHB1	FRG
PCDHB11	FRG
PCDHB12	FRG
PCDHB13	FRG
PCDHB17	FRG
PCDHB3	FRG
PCDHB6	FRG
PCDHB8	FRG
PCDHGA1	FRG
PCDHGA10	FRG
PCDHGA3	FRG
PCDHGA8	FRG
PCDHGA9	FRG
PCDHGB5	FRG
PCDHGB6	FRG
PCDHGC3	FRG
PCF11	FRG
PCGF1	FRG
PCGF2	FRG
PCGF3	FRG
PCID2	FRG
PCIF1	FRG
PCK1	FRG
PCK2	FRG
PCLO	FRG
PCM1	FRG
PCMT1	FRG
PCMTD2	FRG
PCNA	FRG
PCNP	FRG
PCNT	FRG
PCNX	FRG
PCNXL2	FRG
PCNXL4	FRG
PCOLCE	FRG
PCOLCE2	FRG
PCP4	FRG
PCSK1	FRG
PCSK1N	FRG
PCSK2	FRG
PCSK5	FRG
PCSK6	FRG
PCSK7	FRG
PCTP	FRG
PCYOX1	FRG
PCYOX1L	FRG
PCYT1A	FRG
PCYT1B	FRG
PCYT2	FRG
PDAP1	FRG
PDC	FRG
PDCD1	FRG
PDCD10	FRG
PDCD11	FRG
PDCD1LG2	FRG
PDCD2	FRG
PDCD4-AS1	FRG
PDCD5	FRG
PDCD6	FRG
PDCD6IP	FRG
PDCL	FRG
PDE10A	FRG
PDE11A	FRG
PDE12	FRG
PDE1A	FRG
PDE1B	FRG
PDE1C	FRG
PDE2A	FRG
PDE3A	FRG
PDE3B	FRG
PDE4A	FRG
PDE4B	FRG
PDE4D	FRG
PDE4DIP	FRG
PDE5A	FRG
PDE6A	FRG
PDE6B	FRG
PDE6C	FRG
PDE6D	FRG
PDE6G	FRG
PDE6H	FRG
PDE7B	FRG
PDE8A	FRG
PDE8B	FRG
PDE9A	FRG
PDGFA	FRG
PDGFB	FRG
PDGFC	FRG
PDGFD	FRG
PDGFRA	FRG
PDGFRB	FRG
PDGFRL	FRG
PDHA1	FRG
PDHA2	FRG
PDHB	FRG
PDHX	FRG
PDIA2	FRG
PDIA3	FRG
PDIA4	FRG
PDIA6	FRG
PDK1	FRG
PDK2	FRG
PDK3	FRG
PDK4	FRG
PDLIM1	FRG
PDLIM2	FRG
PDLIM3	FRG
PDLIM4	FRG
PDLIM5	FRG
PDLIM7	FRG
PDP1	FRG
PDPK1	FRG
PDPN	FRG
PDPR	FRG
PDS5A	FRG
PDS5B	FRG
PDSS1	FRG
PDSS2	FRG
PDX1	FRG
PDXK	FRG
PDYN	FRG
PDZD2	FRG
PDZD3	FRG
PDZD7	FRG
PDZD8	FRG
PDZK1	FRG
PDZK1IP1	FRG
PDZRN3	FRG
PDZRN4	FRG
PEA15	FRG
PEAK1	FRG
PEBP1	FRG
PECAM1	FRG
PECR	FRG
PEF1	FRG
PEG10	FRG
PEG3	FRG
PELI1	FRG
PELI2	FRG
PELO	FRG
PELP1	FRG
PEMT	FRG
PENK	FRG
PEPD	FRG
PER2	FRG
PER3	FRG
PERP	FRG
PES1	FRG
PET112	FRG
PEX1	FRG
PEX10	FRG
PEX11A	FRG
PEX11B	FRG
PEX12	FRG
PEX13	FRG
PEX14	FRG
PEX16	FRG
PEX19	FRG
PEX2	FRG
PEX26	FRG
PEX3	FRG
PEX5	FRG
PEX5L	FRG
PEX6	FRG
PEX7	FRG
PF4	FRG
PF4V1	FRG
PFAS	FRG
PFDN1	FRG
PFDN2	FRG
PFDN4	FRG
PFDN5	FRG
PFKFB1	FRG
PFKFB2	FRG
PFKFB3	FRG
PFKFB4	FRG
PFKL	FRG
PFKM	FRG
PFKP	FRG
PFN1	FRG
PFN2	FRG
PGAM1	FRG
PGAM2	FRG
PGAP1	FRG
PGAP2	FRG
PGAP3	FRG
PGBD5	FRG
PGC	FRG
PGD	FRG
PGF	FRG
PGGT1B	FRG
PGK1	FRG
PGK2	FRG
PGLS	FRG
PGLYRP1	FRG
PGLYRP4	FRG
PGM1	FRG
PGM3	FRG
PGM5	FRG
PGP	FRG
PGPEP1	FRG
PGR	FRG
PGRMC1	FRG
PGRMC2	FRG
PGS1	FRG
PHACTR1	FRG
PHACTR2	FRG
PHACTR4	FRG
PHB	FRG
PHB2	FRG
PHC1	FRG
PHC2	FRG
PHC3	FRG
PHEX	FRG
PHF1	FRG
PHF10	FRG
PHF11	FRG
PHF14	FRG
PHF2	FRG
PHF20	FRG
PHF20L1	FRG
PHF21A	FRG
PHF3	FRG
PHF7	FRG
PHF8	FRG
PHGDH	FRG
PHIP	FRG
PHKA1	FRG
PHKA2	FRG
PHKB	FRG
PHKG1	FRG
PHKG2	FRG
PHLDA1	FRG
PHLDA2	FRG
PHLDA3	FRG
PHLDB1	FRG
PHLPP1	FRG
PHLPP2	FRG
PHOX2A	FRG
PHOX2B	FRG
PHTF1	FRG
PHTF2	FRG
PHYH	FRG
PHYHIP	FRG
PI15	FRG
PI3	FRG
PI4K2A	FRG
PI4KA	FRG
PI4KB	FRG
PIAS1	FRG
PIAS2	FRG
PIAS3	FRG
PIAS4	FRG
PIBF1	FRG
PICALM	FRG
PICK1	FRG
PID1	FRG
PIDD1	FRG
PIEZO1	FRG
PIEZO2	FRG
PIGA	FRG
PIGB	FRG
PIGC	FRG
PIGF	FRG
PIGG	FRG
PIGH	FRG
PIGK	FRG
PIGL	FRG
PIGN	FRG
PIGO	FRG
PIGP	FRG
PIGQ	FRG
PIGR	FRG
PIGT	FRG
PIGV	FRG
PIGZ	FRG
PIH1D1	FRG
PIK3C2A	FRG
PIK3C2B	FRG
PIK3C2G	FRG
PIK3C3	FRG
PIK3CA	FRG
PIK3CB	FRG
PIK3CD	FRG
PIK3CG	FRG
PIK3IP1	FRG
PIK3R1	FRG
PIK3R2	FRG
PIK3R3	FRG
PIK3R4	FRG
PIK3R5	FRG
PIKFYVE	FRG
PILRA	FRG
PIM1	FRG
PIM2	FRG
PIN1	FRG
PIN1P1	FRG
PIN4	FRG
PINK1	FRG
PINLYP	FRG
PIP	FRG
PIP4K2A	FRG
PIP4K2B	FRG
PIP4K2C	FRG
PIP5K1A	FRG
PIP5K1B	FRG
PIP5K1C	FRG
PIPOX	FRG
PIR	FRG
PITPNA	FRG
PITPNB	FRG
PITPNC1	FRG
PITPNM1	FRG
PITPNM3	FRG
PITRM1	FRG
PITX1	FRG
PITX2	FRG
PITX3	FRG
PIWIL1	FRG
PIWIL2	FRG
PJA1	FRG
PJA2	FRG
PKD1P1	FRG
PKD2	FRG
PKD2L1	FRG
PKD2L2	FRG
PKDREJ	FRG
PKI55	FRG
PKIA	FRG
PKIG	FRG
PKLR	FRG
PKM	FRG
PKMYT1	FRG
PKN1	FRG
PKN2	FRG
PKNOX1	FRG
PKNOX2	FRG
PKP1	FRG
PKP2	FRG
PKP3	FRG
PKP4	FRG
PLA1A	FRG
PLA2G12A	FRG
PLA2G15	FRG
PLA2G16	FRG
PLA2G1B	FRG
PLA2G2A	FRG
PLA2G2D	FRG
PLA2G2E	FRG
PLA2G2F	FRG
PLA2G3	FRG
PLA2G4A	FRG
PLA2G4C	FRG
PLA2G5	FRG
PLA2G6	FRG
PLA2G7	FRG
PLA2R1	FRG
PLAA	FRG
PLAC1	FRG
PLAC4	FRG
PLAC8	FRG
PLAG1	FRG
PLAGL1	FRG
PLAGL2	FRG
PLAT	FRG
PLAU	FRG
PLAUR	FRG
PLBD1	FRG
PLCB1	FRG
PLCB2	FRG
PLCB3	FRG
PLCB4	FRG
PLCD1	FRG
PLCE1	FRG
PLCG1	FRG
PLCG2	FRG
PLCH1	FRG
PLCH2	FRG
PLCL1	FRG
PLCL2	FRG
PLCXD1	FRG
PLD1	FRG
PLD2	FRG
PLD3	FRG
PLEC	FRG
PLEK	FRG
PLEK2	FRG
PLEKHA1	FRG
PLEKHA2	FRG
PLEKHA4	FRG
PLEKHA5	FRG
PLEKHA6	FRG
PLEKHA8P1	FRG
PLEKHB1	FRG
PLEKHB2	FRG
PLEKHF1	FRG
PLEKHF2	FRG
PLEKHG3	FRG
PLEKHG6	FRG
PLEKHH3	FRG
PLEKHM1	FRG
PLEKHM2	FRG
PLEKHO1	FRG
PLEKHO2	FRG
PLEKHS1	FRG
PLG	FRG
PLGRKT	FRG
PLIN1	FRG
PLIN2	FRG
PLIN3	FRG
PLK1	FRG
PLK2	FRG
PLK3	FRG
PLK4	FRG
PLLP	FRG
PLN	FRG
PLOD1	FRG
PLOD2	FRG
PLOD3	FRG
PLP1	FRG
PLP2	FRG
PLS1	FRG
PLS3	FRG
PLSCR1	FRG
PLSCR2	FRG
PLSCR4	FRG
PLTP	FRG
PLVAP	FRG
PLXDC1	FRG
PLXDC2	FRG
PLXNA1	FRG
PLXNA2	FRG
PLXNA3	FRG
PLXNB1	FRG
PLXNB2	FRG
PLXNB3	FRG
PLXNC1	FRG
PLXND1	FRG
PMAIP1	FRG
PMCH	FRG
PMCHL1	FRG
PMEL	FRG
PMEPA1	FRG
PMF1	FRG
PMFBP1	FRG
PML	FRG
PMM1	FRG
PMM2	FRG
PMP2	FRG
PMP22	FRG
PMPCA	FRG
PMPCB	FRG
PMS1	FRG
PMS2L2	FRG
PMS2P1	FRG
PMS2P3	FRG
PMS2P4	FRG
PMS2P8	FRG
PMVK	FRG
PNISR	FRG
PNKP	FRG
PNLIP	FRG
PNLIPRP1	FRG
PNLIPRP2	FRG
PNMA1	FRG
PNMA2	FRG
PNMA3	FRG
PNMAL1	FRG
PNMT	FRG
PNN	FRG
PNO1	FRG
PNOC	FRG
PNP	FRG
PNPLA2	FRG
PNPLA3	FRG
PNPLA4	FRG
PNPLA6	FRG
PNPO	FRG
PNRC1	FRG
PNRC2	FRG
PODNL1	FRG
PODXL	FRG
PODXL2	FRG
POF1B	FRG
POFUT1	FRG
POFUT2	FRG
POGK	FRG
POGLUT1	FRG
POGZ	FRG
POLA1	FRG
POLA2	FRG
POLB	FRG
POLD1	FRG
POLD2	FRG
POLD3	FRG
POLD4	FRG
POLDIP2	FRG
POLDIP3	FRG
POLE	FRG
POLE2	FRG
POLE3	FRG
POLG	FRG
POLG2	FRG
POLH	FRG
POLI	FRG
POLL	FRG
POLM	FRG
POLQ	FRG
POLR1B	FRG
POLR1C	FRG
POLR1D	FRG
POLR1E	FRG
POLR2A	FRG
POLR2B	FRG
POLR2C	FRG
POLR2D	FRG
POLR2E	FRG
POLR2F	FRG
POLR2G	FRG
POLR2H	FRG
POLR2I	FRG
POLR2J	FRG
POLR2J4	FRG
POLR2K	FRG
POLR2L	FRG
POLR3B	FRG
POLR3C	FRG
POLR3D	FRG
POLR3F	FRG
POLR3G	FRG
POLR3K	FRG
POLRMT	FRG
POM121	FRG
POM121C	FRG
POM121L2	FRG
POM121L9P	FRG
POMC	FRG
POMGNT1	FRG
POMP	FRG
POMT1	FRG
POMT2	FRG
POMZP3	FRG
PON1	FRG
PON2	FRG
PON3	FRG
POP1	FRG
POP4	FRG
POP5	FRG
POP7	FRG
POPDC2	FRG
POPDC3	FRG
POR	FRG
PORCN	FRG
POSTN	FRG
POT1	FRG
POTEKP	FRG
POU1F1	FRG
POU2F1	FRG
POU2F2	FRG
POU2F3	FRG
POU3F1	FRG
POU3F2	FRG
POU3F3	FRG
POU3F4	FRG
POU4F1	FRG
POU4F2	FRG
POU4F3	FRG
POU5F1B	FRG
POU5F1P3	FRG
POU5F1P4	FRG
POU6F1	FRG
POU6F2	FRG
PP13	FRG
PP14571	FRG
PPA1	FRG
PPA2	FRG
PPAP2A	FRG
PPAP2B	FRG
PPAP2C	FRG
PPARA	FRG
PPARD	FRG
PPARG	FRG
PPARGC1A	FRG
PPAT	FRG
PPBP	FRG
PPBPP2	FRG
PPCDC	FRG
PPCS	FRG
PPDPF	FRG
PPEF1	FRG
PPEF2	FRG
PPFIA1	FRG
PPFIA2	FRG
PPFIA3	FRG
PPFIA4	FRG
PPFIBP1	FRG
PPFIBP2	FRG
PPIA	FRG
PPIB	FRG
PPIC	FRG
PPID	FRG
PPIE	FRG
PPIEL	FRG
PPIF	FRG
PPIG	FRG
PPIH	FRG
PPIL2	FRG
PPIL6	FRG
PPIP5K1	FRG
PPIP5K2	FRG
PPL	FRG
PPM1A	FRG
PPM1B	FRG
PPM1D	FRG
PPM1E	FRG
PPM1F	FRG
PPM1G	FRG
PPM1H	FRG
PPME1	FRG
PPOX	FRG
PPP1CA	FRG
PPP1CB	FRG
PPP1CC	FRG
PPP1R10	FRG
PPP1R11	FRG
PPP1R12A	FRG
PPP1R12B	FRG
PPP1R13B	FRG
PPP1R13L	FRG
PPP1R14B	FRG
PPP1R14D	FRG
PPP1R15A	FRG
PPP1R16B	FRG
PPP1R17	FRG
PPP1R1A	FRG
PPP1R2	FRG
PPP1R26	FRG
PPP1R2P9	FRG
PPP1R37	FRG
PPP1R3A	FRG
PPP1R3C	FRG
PPP1R3D	FRG
PPP1R7	FRG
PPP1R8	FRG
PPP1R9A	FRG
PPP2CA	FRG
PPP2CB	FRG
PPP2R1A	FRG
PPP2R1B	FRG
PPP2R2A	FRG
PPP2R2B	FRG
PPP2R2D	FRG
PPP2R3A	FRG
PPP2R3C	FRG
PPP2R4	FRG
PPP2R5A	FRG
PPP2R5B	FRG
PPP2R5C	FRG
PPP2R5D	FRG
PPP2R5E	FRG
PPP3CA	FRG
PPP3CB	FRG
PPP3CC	FRG
PPP3R1	FRG
PPP4C	FRG
PPP4R1	FRG
PPP4R2	FRG
PPP4R4	FRG
PPP5C	FRG
PPP6C	FRG
PPP6R1	FRG
PPP6R2	FRG
PPP6R3	FRG
PPRC1	FRG
PPT1	FRG
PPWD1	FRG
PPY	FRG
PPY2	FRG
PQBP1	FRG
PQLC1	FRG
PQLC2	FRG
PQLC3	FRG
PRAF2	FRG
PRAME	FRG
PRAMEF10	FRG
PRAMEF11	FRG
PRAMEF12	FRG
PRB1	FRG
PRB3	FRG
PRB4	FRG
PRC1	FRG
PRCC	FRG
PRCP	FRG
PRDM1	FRG
PRDM10	FRG
PRDM11	FRG
PRDM12	FRG
PRDM13	FRG
PRDM14	FRG
PRDM16	FRG
PRDM2	FRG
PRDM4	FRG
PRDM5	FRG
PRDM8	FRG
PRDM9	FRG
PRDX1	FRG
PRDX2	FRG
PRDX3	FRG
PRDX4	FRG
PRDX6	FRG
PREB	FRG
PRELP	FRG
PREP	FRG
PREPL	FRG
PREX2	FRG
PRF1	FRG
PRG2	FRG
PRG3	FRG
PRG4	FRG
PRICKLE3	FRG
PRIM1	FRG
PRIM2	FRG
PRKAA1	FRG
PRKAA2	FRG
PRKAB1	FRG
PRKAB2	FRG
PRKACA	FRG
PRKACB	FRG
PRKACG	FRG
PRKAG1	FRG
PRKAG2	FRG
PRKAR1A	FRG
PRKAR1B	FRG
PRKAR2A	FRG
PRKAR2B	FRG
PRKCA	FRG
PRKCB	FRG
