geneNames	GSM1339618	GSM1339619	GSM1339620	GSM1339621	GSM1339622	GSM1339623	GSM1339624	GSM1339625	GSM1339626	GSM1339627	GSM1339628	GSM1339629	GSM1339630	GSM1339631	GSM1339632	GSM1339633
ZCCHC2	533.9	457.5	472.4	472.3	361.2	380.5	568.2	471	326.4	465.9	368.1	415.7	444	372.9	405.6	453.1
ZCCHC24	1750.1	1652.1	1352.35	1690.55	1112.6	1490.4	1349.2	888.25	1071.1	1080.3	1906.35	2603.9	1795.25	1789.45	2039.25	2244.2
ZCCHC4	70.5	113.4	63.7333333333333	78.4	72.7666666666667	68.9333333333333	96.8	85.0333333333333	77.6	75.6	45.1666666666667	80	70.1	67.1666666666667	59.3666666666667	99.5
ZCCHC6	651.9	561.2	610.6	443	494	363.4	649.6	805.8	517.5	493.9	416	359.8	384.9	506.4	440.4	552.1
ZCCHC8	613.6	726.6	747.3	513	448.3	628.1	766.1	464.5	637.5	652.6	370.9	577.6	687.6	606.8	624.3	588.1
ZCWPW1	35.4	30.4	38.7	143.6	56.5	49.8	205.6	92.2	62.7	53.8	69.8	19.8	16.7	225.1	55.6	27.8
ZDHHC13	262	198.4	231.9	130.1	192.2	182.6	189.8	121.9	170.8	189.3	119.4	152.7	156.6	134.9	154.9	170
ZDHHC14	73.1	43.8	118.2	46.8	133.8	193.5	48.9	64.1	65.9	100.9	358.9	52.4	63.4	268.6	639.1	71.2
ZDHHC17	548.35	487.65	448.8	445.15	286.65	351.1	416.9	238.8	259.1	307.8	280	368.75	404.9	434.1	370.05	373.3
ZDHHC18	347.2	274.1	213.2	193.4	286.2	300.6	301.5	254.1	258.4	191.4	154.9	175.7	214.7	185.8	198.1	195.7
ZDHHC24	409.2	441.2	459.6	620	639.2	533.1	731.8	265.8	448.3	406	470.7	500.7	558.3	310.9	439.5	473.4
ZDHHC3	449.65	453.7	387.9	385.5	378.2	393	470.5	354.55	366.9	418.75	308.35	452.45	400.25	353.5	540.8	517.1
ZDHHC4	522.5	683	579.7	468.8	491.4	375.4	621	428.4	637.2	493.2	530.8	618.4	563.6	604.6	552.1	691.9
ZDHHC6	1189.3	862.7	910.1	833.6	1415.4	888.7	887.1	1237.8	821.7	782	1127.6	803.8	997.6	699	1060.6	951.6
ZDHHC7	2213.9	2921.4	3075.9	2436.7	1928.4	1798.3	2960.8	2016.4	1831.7	2260.4	1859.6	2680.5	3014	2217.7	2744.5	2255.4
ZDHHC8P1	92.5	45.4	25.5	97.4	60.2	43.1	59.4	86.7	78.3	81.5	79.5	99.4	96.1	54	56.2	48.3
ZEB2	914.7	1223.7	882	576.7	410.1	598.5	763.2	631.5	454.2	506	731.7	633.5	912.7	512.8	472.6	864.1
ZER1	143.166666666667	228.533333333333	174.2	200.2	145.033333333333	135.966666666667	188.4	183.066666666667	95.6333333333333	137.333333333333	180.6	212.433333333333	220.2	189.866666666667	157.833333333333	106.566666666667
ZFAND1	517.7	627.3	482.8	484.1	318.7	301.7	449.8	292.7	452.8	418.7	348.5	623.4	548.7	508	756.3	970.5
ZFAND3	1197.2	1135.8	1271.5	1146.9	1121.7	1050.9	1492.9	872.1	868.7	939.6	1165.5	1296.8	1230.2	939.3	1078.4	932.9
ZFAND5	2047.23333333333	2743.23333333333	1824.4	1679.96666666667	1703	1983.66666666667	1995.76666666667	1998.16666666667	1513.06666666667	1772.6	1403.33333333333	1691.43333333333	1772.46666666667	1604.7	1558.73333333333	1531.7
ZFAND6	1474.6	1457.2	1547.1	1696.9	1101.7	1218	1520.9	969.9	1428	1468.6	1345.9	1655.7	1310.5	1320.9	1191.9	2084.3
ZFC3H1	1258	1018.3	911.3	664	639.6	602.8	611.1	643.3	637.4	634.2	575	787.3	744	720.4	673.6	747
ZFHX2	227.9	207.9	111.2	234.9	380.3	212.2	105.3	309.5	177.9	192.7	310.7	144.5	257.1	189.4	124.4	201.3
ZFHX3	357.4	380	316.2	370.5	225.2	294.8	191.1	290.2	235.3	133.4	508.4	452	516	442.1	347.7	252.1
ZFHX4	397.9	416.7	336.3	573.9	332.6	363.4	355.8	366.4	422.6	192.7	570.7	574.5	673.4	650.5	670.4	620.7
ZFP2	66.8	81.2	62.2	19	61.9	56.9	33	12.3	8.6	24.1	18.7	81.2	62.6	37.4	71.5	77.4
ZFP30	173.8	232.9	215.9	208.5	189.6	175.6	184.9	22.2	149	196	137.5	250.3	218.4	176.4	178.8	139.1
ZFP36	2040.6	4675.2	1696.8	1423.8	1429.4	5413.4	1988.5	3863.7	1831.4	1421.5	2851.9	1546.1	1943.3	1456.4	6502.8	1380.2
ZFP36L1	903.425	772.85	978.425	891.975	791.6	934.3	966.125	791.375	641.9	746	1169.35	955.1	1140.6	865.375	944.075	900.875
ZFP36L2	2367.7	2376.4	1586.46666666667	1878.76666666667	1326.8	1807.2	1821.53333333333	1603.76666666667	1922	1327.93333333333	1830.26666666667	1828.7	1834.83333333333	1900.36666666667	1796.06666666667	1615.13333333333
ZFP37	132.7	121.3	102.8	103.4	80.2	105.5	88.5	22.8	89.9	70.5	91.3	108.2	106.9	152.9	135.1	125
ZFP64	277.65	313.6	325.6	280	283.15	222.5	322.9	133.6	271.05	265.75	220	283.75	297.15	298.3	340.3	242.75
ZFP69B	10.4	31.1	17.6	28.5	40.3	15.9	21.7	100.7	53.6	8.6	60.6	33.2	24.7	33.9	18.8	23.3
ZFPL1	158.433333333333	158.233333333333	163.3	172.066666666667	182.566666666667	188.7	167.9	103.4	144.333333333333	172.166666666667	187.633333333333	215	267.133333333333	231.033333333333	131.5	152.333333333333
ZFPM2	294.3	486	358.1	273.5	215	423.5	327.4	267	178.5	139.2	364.4	592.3	436.8	443.7	571.8	431.6
ZFR	598.55	706.8	627.975	519.9	541.675	521.6	497.5	543.45	560.75	549.7	441.4	600.025	656.725	602.325	579.925	728.175
ZFR2	103.8	45.9	111.6	62.2	126.1	51.8	98.7	73.2	52.6	15.1	21.4	77.2	44.8	61.4	39.3	67
ZFX	104.866666666667	169.1	160.066666666667	128.333333333333	85.3666666666667	153.5	95.6	146.133333333333	129.066666666667	166.7	93.3	179.133333333333	148.766666666667	146.833333333333	174.9	137.266666666667
ZFY	97.6	41.3	80.2	108	58.8	68.1	122.3	136.1	5.2	63.7	79.3	51.9	57	69.1	78.7	95
ZFYVE16	425.2	246.9	375.1	407.6	320.8	258.2	413.4	393.1	228	303.8	269	258	207.5	362.4	303.8	257.2
ZFYVE21	303	560.5	488.5	495.2	303.9	556.2	427.9	369.4	299.9	331.9	460.9	644.4	648.9	628.7	482.2	441.5
ZFYVE26	362.7	375.75	389.05	293.05	336.7	253.75	217.8	318.9	334.35	351.4	301	258.5	198.5	273.45	338.95	310.4
ZFYVE9	233.3	216.25	300.35	261.8	288.4	324.15	211.2	241.05	202.15	310.15	261.8	327.55	288.15	298.3	229.05	334.45
ZG16	14.9	18.9	9.3	9.8	16	26.8	12.2	10.3	13	11.2	16.8	16.3	14.8	13.5	18.7	10.4
ZGPAT	261.5	86.6	111.1	80	49.8	165.2	95.5	54.1	112.4	163.5	121.3	24.7	31.3	90.6	42.3	14.3
ZHX2	701.2	921.7	554.5	449.7	539.4	643.5	406.2	731.5	623.4	496.2	885.3	907	751.2	675.8	960.6	586.9
ZHX3	126.65	109.4	189.7	128.4	128.35	98.65	146.85	126.05	105.25	85.35	172.75	270.05	252.9	179.25	148.45	136.1
ZIC1	1937.8	1635.8	497	249.8	591.1	117.2	132.6	125.8	371.3	328	5442.9	2259	4578.4	2007.1	629.8	3503
ZIC3	15.3	25.9	30.2	6.5	81.6	15.4	86.2	208.1	59.9	22.8	68.9	77.5	52.5	28	55.3	13.7
ZIC4	69.7	12.6	3.4	64.2	18.3	13.1	43.1	10.1	66.4	39.6	3.1	21	57.7	53.9	8.3	39.6
ZKSCAN1	297.65	350	278.4	340	206.9	184.7	196.4	161.6	203.5	230.75	258.1	343	313.75	343.4	287.3	291.35
ZKSCAN3	229.6	252.9	174	166	259	213.6	169.3	290.1	248.9	181.8	255.9	214.9	236.1	221.4	244.1	207.6
ZKSCAN4	317.4	193.5	205.7	292.1	284.5	194.8	244.2	260.8	241.4	285.8	444.7	235.1	205.7	338	246	222.8
ZKSCAN5	196.2	229.75	187.45	204.6	229.75	164.2	239.6	198.8	216.75	191.6	199.65	180.75	174.45	156.75	180.25	173.55
ZKSCAN7	245	175.8	187.7	101	147.1	132.6	138.1	91.5	168	102	138.8	107.2	131.3	129.1	151.8	155.3
ZKSCAN8	61.8	156.4	130	101.2	73.4	105.9	121	233.1	141.7	95.3	63.5	85.6	164.9	124.2	93.9	146.9
ZMAT3	516.8	583.1	665.8	581.7	646.2	190.1	969.2	434.3	554.1	855.2	804	671.7	700.9	1333.8	558.8	650.2
ZMAT4	23.5	28.5	29.5	26	36.1	29.1	37.8	40.1	29.1	24.1	17.6	30.6	26.6	38	20.9	23.3
ZMAT5	73.4	56.5	47.7	74	74.1	88.3	117.1	176.7	121.1	79.2	132.7	80.7	50.8	110.3	64	87.9
ZMIZ1	3227.4	3224.1	2679.8	2217.5	1755.5	2001.2	2071.9	2436.1	2072.5	2120.9	2397.8	2999.3	2708.5	2720.3	2513.2	2371.7
ZMIZ2	477.333333333333	434.766666666667	482.4	424.866666666667	422.366666666667	408.1	448.933333333333	425.4	379.7	330.6	347.766666666667	341.566666666667	418.966666666667	337	370.433333333333	296.966666666667
ZMPSTE24	3062.6	3156.3	3618	2452	3744.8	2845.8	3003.6	3440.3	3554	3812.3	3248.2	3175.4	3272.5	3142.8	4186.7	3766.2
ZMYM1	199.6	202.4	151.4	180.2	110.5	135.1	189.2	182.4	131	126.8	127	183.5	145.2	159.4	158.3	207.4
ZMYM2	309.6	262.333333333333	247.666666666667	245.1	222.2	182.3	316.9	316	192.733333333333	217.566666666667	179.966666666667	204.233333333333	206.866666666667	200.666666666667	228.566666666667	220.733333333333
ZMYM3	579.9	620.2	665.4	434.7	578.4	582.3	607.6	632.9	615.1	519.7	338.5	653.5	396.5	470.8	509.7	546.3
ZMYM4	628.666666666667	543.5	548.966666666667	488.066666666667	474.1	412.933333333333	402.5	457.433333333333	590.733333333333	476.433333333333	465.3	518.1	492.1	603.2	565.133333333333	560.666666666667
ZMYM5	63.7666666666667	68.1	68.5	54.9333333333333	53.6666666666667	57	67.7333333333333	104.666666666667	64.6	47.1666666666667	56.5666666666667	57.1666666666667	52.3666666666667	55.3666666666667	44.3333333333333	62.0333333333333
ZMYM6	488.55	388.7	418.2	445.45	415.25	454.95	670.3	432.1	539.55	527.15	662.2	467	456.15	417.25	686.45	485.15
ZMYND10	79.7	59.75	49.75	54.2	95.65	62.8	49.05	101.6	83.35	58.2	66.6	57	79.1	85.05	64.45	47.25
ZMYND11	1196.05	1202.1	1084.1	1016.45	1068.15	1083.3	998.1	1152.35	1077.1	1099.3	963	1116.3	1076.55	1371.6	1329.15	1437.2
ZMYND8	312.475	270.525	235.575	259.075	239.675	203.525	272.6	308.15	194.35	168.3	238.575	265.85	283.275	254.1	202.35	225.85
ZNF10	96.1	96.6	46.6	68.2	12.2	68.4	14.3	8.5	79.8	44.5	76.7	43.4	66.7	63.3	9.7	81.3
ZNF106	998.3	1249.4	1868.6	1306.5	1184.2	1472.5	1451.4	1297	825.1	1316.1	1119.3	1653.4	1652	2063.8	1900.1	1804.1
ZNF107	85.4	88	79.7	73.7	75.8	46.5	101	124.6	67.8	56.6	68.4	61.8	47.9	64.7	95	53.9
ZNF112	166.2	160.8	98.1	94.3	90.6	45.8	109.8	109.9	74.9	126.5	121.2	99.5	248.2	150	127.7	142.9
ZNF117	181.4	291.8	167.4	194.75	149.35	163.3	175.75	173.7	144.95	130.75	180.75	191.9	235.6	186.05	160.5	210.95
ZNF12	305.3	262.2	272.6	432.7	405.2	312.2	221.3	364.8	317.6	299.6	415.6	524.4	459.2	493.1	418.8	456.6
ZNF124	36.8	100.8	66.7	72.4	48.4	64.5	16.1	103.7	92.3	94.1	38.8	53.9	54.8	57.6	58.9	136.1
ZNF132	109	71.4	116.9	100.4	81.1	86.4	63.6	173.6	99.1	88.5	83.7	106.8	110.4	100.4	90.4	59.9
ZNF133	352.8	303.25	259.7	241.3	223.75	236.05	231	265.4	240.1	184.15	207.65	246.95	308.45	236.7	268.45	271.95
ZNF134	90.4	183.4	173.4	142.3	131.7	98	164	276.8	175.1	269.4	295.7	118	120	190.7	211.3	166.3
ZNF135	51.1	14.2	6.6	91.4	22.9	5.8	3.3	11.2	7.6	13.3	35.1	80.8	40.9	66.2	71.6	44.1
ZNF136	294.2	303.9	280.1	314.7	238.6	277.6	285.7	311	279	225	275.6	196.2	295.3	322.9	307.7	253
ZNF137P	217.9	136.9	189.9	138.8	120.4	116.5	132.5	185.3	85.9	130.7	101.6	142.2	129.1	167.2	175.4	128.4
ZNF14	431.6	253.4	285.7	274.3	200.4	159.8	127.9	275.1	303.9	267.9	191.8	156.8	267.1	235.3	322.9	394.7
ZNF140	301.7	270.5	226.3	175.6	125.4	193.9	266.3	284.7	337	296.7	246.9	189.8	177.4	235.5	321.1	362.6
ZNF141	48	99.7	67.6	60.9	60.9	74.4	53.9	32.1	68.3	51.9	76.5	82.9	67.6	52.4	72.9	81.5
ZNF142	189.2	130.1	118.65	97.3	88.3	92.15	134.9	100.75	142	90.75	108.8	113.8	107	107.5	87.75	129.05
ZNF143	352.9	510.7	431.8	324.9	295.5	350.9	344.7	359	370.6	338.5	284.8	219.1	272.3	405.5	393.9	406.1
ZNF146	1179.4	888.9	826.7	1196.9	804.8	636.6	898.7	1273.6	823.2	783.4	1084.7	739.6	666	920.9	1109	807.1
ZNF148	315.35	452.75	371.85	699.5	599.75	621.75	384	618.25	616.25	475	658.95	764.2	623.6	667.65	626.3	576.35
ZNF154	25.9	18.8	11.6	73.7	67.7	62.1	134.1	23.2	46	37.6	28.2	113.3	108.1	72.4	115.4	58.7
ZNF155	53.9	31.7	34.5	91.5	49.7	78	61.8	37.1	82.1	52.7	39.8	54.7	67	83.1	40.6	11.7
ZNF157	2.2	3	3.5	3	18.3	18.1	7.8	15.5	4	16.1	1.3	14.3	37.3	1	5.4	1.9
ZNF16	178.6	250.8	178.4	223.3	161.4	155.8	195.6	162.8	178.6	151.2	164	191.7	145.9	209.6	265.9	200.7
ZNF160	364.8	171.3	218.4	224.7	359.2	597.6	161.2	271	167.1	170.8	330.9	236.2	407.9	245.7	234	257.1
ZNF165	2.2	39.5	5	35.2	4.8	4.2	5.6	6.2	6.8	3.1	5.2	6.5	2.3	6.5	3.3	3.5
ZNF174	107.1	111	104.7	115.833333333333	105.766666666667	109.233333333333	107.133333333333	117.333333333333	119.4	96	133.433333333333	87.3333333333333	96.3333333333333	109.333333333333	117	107.766666666667
ZNF175	142	272.5	215.9	135.8	128.4	202.3	222.7	187.7	126.8	153.6	222.2	231.5	254.8	192.4	184.8	221.1
ZNF180	130.6	84.4	112.5	123.4	97.4	93.5	77.4	131.6	139.6	87.6	78.2	104.3	117.9	139.6	126.2	120
ZNF184	180.8	102.2	144.5	43.6	145.5	102.7	102.1	33.2	96.4	92.7	93.7	17.4	83.6	84.8	20.5	58.7
ZNF185	398	401.8	400.9	459.3	492.6	530.7	542.8	689.5	489.1	371.7	492.2	469.6	537	441.7	587.8	473.2
ZNF189	784.2	478.5	396.4	408.4	247.8	324.5	333.7	379	348.3	395.5	430.2	376.9	360.5	359.3	411.3	485
ZNF195	290.8	263.1	245.2	233	267.4	241.3	259	234	290	183.9	230.6	204	283.1	279.2	314.8	305.4
ZNF197	187.5	163	255	167	116.2	99.7	195.4	368.2	274	147.2	173.7	149.4	173.3	118.3	242	216.7
ZNF200	322.4	280.35	235.05	243.2	302.6	213.4	338.85	378.75	286.9	337.5	210.6	285.85	198.7	203.9	234.3	306.9
ZNF202	165.4	133.2	111.3	112.45	150.75	152.6	106.65	157.2	115.6	126.8	121.75	107.35	146.15	126.15	119.1	129.8
ZNF204P	82.6	125.3	57.4	78.6	90	51.6	45.5	64.2	88.8	23.4	68.4	72.6	122	68.1	61.9	118.5
ZNF205	58.8	8.4	15.3	32.1	55.7	36.7	24.9	43	18.4	19.1	40.5	39.7	66.4	70.3	20.2	16.4
ZNF205-AS1	17.2	17.6	28.1	68.1	18	66	22	20.3	18.8	45.4	17.5	18.7	19.1	13	111.8	45
ZNF207	2414.8	2470.9	2744.75	2431.55	2898.5	2617.7	3038.45	2772.3	3098	2542.55	2251.55	2409.1	2418.15	2265.25	2409.65	1968.3
ZNF211	269	247.8	242.5	173.1	170.3	197.8	186.5	81.3	205.1	172.9	123.3	150.7	147.3	188.9	199.7	120.6
ZNF212	450.2	475.8	505.3	482.7	375.5	551.1	543	495.7	430.7	492	618.8	398.4	378	550.2	528.2	393.2
ZNF213-AS1	16.8	8.7	9.6	19.4	11.8	14.1	14.9	16.1	8.1	30.3	5.3	6.9	14.2	18.6	4.6	17.2
ZNF214	31.1	41.3	33.3	17.9	58.6	34.5	51.7	128.7	16.3	9.3	49	47.2	42.1	24.1	61	21.4
ZNF215	162.4	28.5	22.4	27.5	68.4	50.1	25.1	32.1	35	81.6	152.7	39.6	24.7	24.3	154.3	24.8
ZNF217	548.7	529.9	652.5	493.4	497.9	469.6	693.1	427.7	423.9	545.4	382.2	372.6	446.2	415.4	409.2	417.5
ZNF219	261.3	284.3	299.4	278.7	244.1	399	306.9	133.9	270.4	229.8	342.9	343.4	329.1	341.5	214.4	219.3
ZNF22	1074.3	1102.75	1152.8	934.75	1016.7	967.15	908.95	826.95	1207.05	1303.5	842.05	1073.1	911.65	1135.05	1118.9	1115.45
ZNF221	7.1	7.9	34.9	9.4	9.5	8.7	67.2	17.3	8.2	92.6	8.6	21.4	9.2	35.4	7.9	7.6
ZNF222	8.5	86.5	50.8	20.7	34.5	15.2	43.6	61.6	65.9	77.5	23.9	16.6	12.1	96.4	25.2	52.4
ZNF223	147.6	222.5	196.2	168.2	183.3	178.9	194	249.6	145.2	100.6	150.9	148.7	202.7	111.6	158.9	144.8
ZNF224	100.15	107.45	98.2	106.45	127.85	115.9	88.3	87.35	107.15	61.35	122.4	104.8	86.35	107.8	105.45	84.95
ZNF225	52.7	57.1	18.5	86.5	52.2	61.1	45	14.5	52.8	39.5	42.3	44.9	67.6	32.2	80.3	69.3
ZNF226	150.3	185	180.4	167.3	178.3	104.5	255.1	213.4	125.6	186.8	108.1	128.6	134.7	188.2	167.7	287.7
ZNF227	140.6	190.3	171.2	193	193.1	204.1	134.3	188.3	123	149.9	213.6	189.7	150.6	167.7	160.5	112.4
ZNF23	154.8	137.3	130.9	121	47.6	125.6	131.5	183.2	85.8	114.1	113.8	139	125.1	155	121.8	133.3
ZNF230	45.2	60.5	41.8	32.2	6.8	83.2	34	29.6	59.2	37.8	48.2	18.6	17.3	81.3	65.6	58.1
ZNF232	453.8	400.4	307.7	339.3	269.2	353.5	441.8	290	305.9	377.3	310.8	317.6	411.8	360.9	430.1	417.1
ZNF234	25.5	12.1	40.7	19.1	39.9	24.6	44.7	40.6	12.8	21	13	17	37.8	34.6	16.1	31.2
ZNF235	17.4	24.6	21.55	19.85	22.4	21.9	25.8	47.85	20.8	15.3	13.75	23.05	36.2	17.65	17.8	20.8
ZNF236	185.4	167.1	179.45	166.75	141.7	124.55	190.05	140.4	151.15	112.4	105.3	140.3	150.6	145.8	182.15	135.1
ZNF239	223.4	210.8	119.6	158	214.8	152.5	152.8	271.8	271.4	93	131.3	159.7	208.6	191	220.1	219.8
ZNF24	553.433333333333	615.4	585.666666666667	585.8	624.133333333333	566.233333333333	551.866666666667	755.9	627.533333333333	587.233333333333	631	509.266666666667	545.633333333333	559.1	619.066666666667	629.133333333333
ZNF248	262.8	102.9	154.8	118.6	71.9	148.2	70.3	161.6	103.3	79.7	144.6	137	103.3	199	131.9	119.3
ZNF250	143.7	134.3	141.2	126	118	125.4	97	179.4	161.7	183	159	104.7	127.1	165.7	179.5	194.8
ZNF253	131.3	249.4	154.4	225.7	187.8	168.2	217	415	185	169	191	213.8	197.9	169.3	175.4	191.9
ZNF254	45.1	68.9	35.5	22.9	21.3	48.4	40.7	127.1	7.9	22.6	44.1	26.6	43.9	24.2	36.8	53.1
ZNF257	8.6	3.9	28.5	7.8	14.1	7.3	14.1	18.5	4.9	5.3	13.6	4.3	5	5.2	4.1	5.9
ZNF259P1	24.8	30.4	10.5	33.2	7.8	24.9	27	17.8	7.1	10.7	9.9	11.7	7.3	7.5	42.9	65.2
ZNF26	441.5	290	271.9	269.9	258.3	247.3	234.3	153.1	203	192.5	215.3	350.7	342.1	264.9	388.2	385
ZNF264	249.6	233.6	205.4	509.2	377.2	239	243.7	440.8	285.8	405.9	374.3	450.4	407.5	667.9	543.6	477.8
ZNF266	611.2	617	746.3	546.4	503	435.6	535.7	527.3	515.8	625.5	450.4	434.4	531.7	559	404.5	546.2
ZNF267	403.9	348.2	541.5	442	371.4	297.5	641.6	618.4	478.1	434.9	303.3	336.8	346.7	296.4	356.4	420
ZNF268	177.7	147.3	117.8	133.6	126.3	110	117.6	134	108.8	121	139.4	128.4	104.9	78.3	119.9	161.8
ZNF271	343.9	244.1	273.7	254.6	326.3	325.7	299.2	416.5	367.3	413.9	377.6	320.1	393.8	485.8	321.4	517.6
ZNF273	197.8	265	207.8	198.8	172.1	147.4	215.2	258	202.9	127.6	146.7	169.9	203.2	131.5	209.3	225.1
ZNF274	586.8	759.3	622.6	670.1	581.7	481.3	843	577.6	665.3	535.9	545.4	580.9	584.5	561.6	585.5	663.2
ZNF276	219.6	285.8	171.1	255.5	248.5	226.1	120.9	309.9	282	58.9	170.9	184.1	200.4	98.1	224.7	240.4
ZNF277	227.75	255.25	241.8	280.95	206	160.1	248.35	128.9	184.15	194	166.3	228.75	245.05	213.25	242.1	264.65
ZNF280A	83.5	158.9	168.8	84.7	111.4	75.7	211.6	214.6	149.4	80.8	122.2	117.6	251.4	159.4	125.5	171.7
ZNF280B	15.8	20.5	15.8	13.1	23	16.3	11.2	11.7	18.7	8.7	15.5	13.7	17.1	15.3	13.7	18.4
ZNF281	171	133.3	111.2	178.9	176.2	206.1	134.9	394.3	244.8	197.2	174.5	144.3	166.6	209.2	174.7	156.8
ZNF282	385.5	494.6	493.9	376.4	403.4	368	426.6	311.7	318.9	440.9	298.3	338.1	417	401.2	408.7	253.8
ZNF286A	176.7	184.9	150.4	137.8	237.4	159.6	185.9	272.9	116.8	169.5	127.5	221.5	142.3	86.7	176.2	143.9
ZNF287	93	111.2	74.4333333333333	64.1	113.133333333333	66.5	99.0666666666667	120.133333333333	61.9333333333333	65.2333333333333	63.9666666666667	83.3	102.1	83.7666666666667	103.666666666667	100.766666666667
ZNF292	389.4	232.75	281.15	310	237.85	235.9	245.25	278.7	205.65	233.75	189.2	293.65	282.55	402.4	261.6	291.3
ZNF3	82.5333333333333	94.2666666666667	110.4	111.333333333333	93.1	72.1	124.266666666667	109.666666666667	93.0666666666667	76.8333333333333	74.3666666666667	113.833333333333	100.833333333333	101.9	101.466666666667	132.766666666667
ZNF302	411.1	321.2	293.2	225.2	242.1	240.6	213.1	244.6	297.1	264.8	192.4	340	328.9	389.5	327.1	416.3
ZNF304	268.8	248	233.1	190.2	223.6	145.4	293.1	191.7	229.2	217.4	192.8	210	222.2	234.2	202.9	210.4
ZNF318	233.35	299.8	274.8	248.3	200.7	177.05	336.95	150.2	236.05	237.55	208.65	195.35	245.25	175.8	131.25	189.45
ZNF32	278.7	471.6	512.9	483.7	321.8	294.6	410.9	277.1	584.9	433.1	231	504.7	425.5	325.7	559.5	469.6
ZNF322	291.7	255.5	241.4	237.1	276.8	288.6	222.8	256.2	358.8	297.5	298.5	252.7	260.8	334.1	278.5	318.1
ZNF324	23.2	20.2	29.6	38.4	24.4	28.5	30.1	30.9	32.5	17.8	29.9	31	31.3	20.7	26.1	20.9
ZNF324B	175.9	113.2	154.7	134.6	141	202.7	223.7	144.4	206	90.3	181.5	194.7	206.2	160.5	162.9	127.5
ZNF329	186.8	115.6	157	218.5	188.1	175.5	146.1	86.4	109	125.6	110.3	117.4	144.7	142.4	113.3	139.6
ZNF330	473.5	622.9	589	537.6	440.7	503.95	625.4	633.15	573.5	560.85	474.15	465.05	622.05	560.55	587.7	460.4
ZNF331	407.9	451.1	308.8	435.4	434.2	238.2	441.4	538.1	603.5	420.3	463.7	561.4	455.2	391.7	453.6	435.1
ZNF334	7.5	34.6	8.2	47.7	8.7	39.8	53.2	23	12.1	2.4	2.8	2.8	14.2	4.5	7.8	51.9
ZNF335	59.2333333333333	47.3333333333333	33.2666666666667	59.1333333333333	68.7666666666667	56.8666666666667	54.9333333333333	58.5666666666667	54.3666666666667	37.1333333333333	111.266666666667	62.0333333333333	59.8333333333333	38.5333333333333	51.4333333333333	45.8
ZNF337	373.65	334.05	323.55	191.75	301.95	268.95	321.8	277.75	264.9	303.1	218.2	270.35	304.65	308.15	275.75	362.05
ZNF33B	118.4	139.7	178	112.3	119.6	109.9	155.4	138.1	152.2	138.7	89.8	138.2	132.5	116.2	103.3	139.6
ZNF34	184.3	166.7	184.9	170	185	223.9	161.9	140.1	145.2	158.9	208.1	200.2	190.7	209.9	222.2	237
ZNF343	14.7	18.3	8.6	22	20	86.8	27.3	94	14.5	43	18.4	24.5	29.9	12.2	40.7	16.2
ZNF345	49.6	64.3	60.6	69.4	65	55.9	68.3	192.8	54.1	44.2	77.2	68.1	71.7	56.4	81.9	66.5
ZNF35	235.6	144.2	184.5	158.2	234	238	228.6	281.2	325.7	217.7	278.3	205.6	243.6	175.5	215	207.4
ZNF350	147.9	93.9	173	118.4	128	121.7	145.8	72.6	127.4	168.3	119.1	96.4	131.2	146.1	159.7	157.3
ZNF354A	164.2	52.6	35.7	35.6	78.6	138.7	36.5	136.7	32.2	99.4	143.8	107.3	45.6	103.5	87.2	73.5
ZNF358	377.1	368.4	487.8	346.4	289.9	321.4	390.8	106.6	221.9	371.2	415.9	427.3	474.5	668.3	513.6	372.3
ZNF362	48.5	32	41.8	27.2	42.7	26.7	50.3	80.4	40.8	31.8	43.6	26.7	45.5	44.8	13.9	62.7
ZNF365	225.5	201.1	103.5	114.2	225.8	163.3	174	259.7	104.1	90.4	212	177.2	172	244.7	145.4	258.1
ZNF37BP	76	39.6	26.9	19.3	19.3	49.8	8.1	24.5	11.5	9.5	57.3	16.7	20.1	11.1	22.7	21.4
ZNF384	437.3	403.3	403.65	411.05	286.55	373.25	400.3	365.8	309.9	363.15	419.95	393.85	417.5	470.15	332.9	355.25
ZNF385D	118.3	42.4	83.5	64.3	70.4	140	32.7	139.6	37.9	103.7	69.4	123.6	154.5	53.3	127.9	91
ZNF391	74.5	60.2	86.1	69.4	87.2	76.2	85.7	46.4	69.2	73.9	108.5	125.3	99.7	72.9	78.4	118.3
ZNF394	355.2	350.5	373.6	314.9	356.4	365.8	440.4	371.6	619.3	414.5	404.1	342.9	362.7	402.8	497.9	388.6
ZNF395	742.6	868.8	615.7	527.4	421.1	557.5	941.2	532.5	461.5	697	495.8	695.2	778.6	879.1	886	758.8
ZNF407	28	71.95	43.75	40.85	39.9	49.75	40.2	80.45	39.9	10.35	44.6	31.25	50.8	33.25	40.1	11.1
ZNF408	132.5	243.3	217.2	251.2	233	214.6	132.3	256.8	184.5	247	219	255.2	213.9	252	113.9	164.6
ZNF41	25.6	29.3	43.5	47.1	26.5	22.4	32.5	51.9	38	33.4	36.5	38.6	53.6	28.7	48.3	33.1
ZNF415	210.3	225	149.5	140.1	115.2	148.2	140.3	114.5	151.4	157	216.1	149.7	236.6	197.3	196.6	183.2
ZNF419	483.1	463.7	428.1	418.2	418.85	399.35	564.75	410.85	327.95	293.3	307.6	450.55	440.3	340.3	421.4	408.85
