geneNames	GSM5176138	GSM5176139	GSM5176140	GSM5176141	GSM5176142	GSM5176143	GSM5176144	GSM5176145	GSM5176146	GSM5176147	GSM5176148
ADH5	936.289	2961.635	957.7835	537.1015	613.4845	752.6095	756.287	1700.465	755.666	924.571	459.161
ADH6	59.606	270.76	108.77195	87.20378	122.51905	123.45875	143.7535	161.9685	46.87445	77.3114	40.77155
ADH7	168.656	83.075	6.84236	62.8565	125.549	185.48	233.714	358.016	102.43	131.163	37.6148
ADI1	829.395	3169.24	938.661	779.089	901.351	649.929	545.221	1278.64	663.137	1234.05	623.62
ADIPOQ	85.9287	204.147	58.3298	108.942	20.2669	122.316	56.1746	56.5819	96.6786	111.999	9.33508
ADIPOR1	1140.81	4279.84	1209.18	913.731	1103.22	1536.41	1265.25	3612.13	1082.68	1373.44	749.753
ADIPOR2	475.714	1442.57	587.683	460.771	591.177	732.678	689.485	1651.8	480.354	886.773	441.505
ADIRF	888.888	5465.33	3819.36	2026.67	2813.67	1157.23	1587.25	2625.26	2373.75	2729.75	2166.37
ADK	599.131	1285.473	598.0045	481.2605	463.897	780.587	505.1905	1533.0465	606.4226	682.307	383.11625
ADM	5091.21	20593.8	11575.9	4858.08	10339.9	1771.99	1029.84	1973.33	933.392	837.948	426.589
ADM2	34.36	221.624	195.767	192.448	204.021	633.462	418.726	1177.83	127.738	52.8978	126.839
ADNP	500.232	2942.28	1070.44	438.408	1120.62	683.688	742.899	1595.97	788.688	897.5	512.106
ADNP2	339.961	997.1265	324.691	254.327	298.8315	351.298	535.7695	729.3335	293.0615	393.01	311.585
ADO	203.8895	699.48	225.148	167.236	232.0845	291.832	332.513	765.522	358.7595	460.974	189.387
ADORA1	142.9262	1013.3645	278.648	203.329	301.383	371.7535	387.4565	736.274	292.192	300.844	147.256
ADORA2B	295.451	513.137	211.597	143.399	178.024	391.132	229.622	531.939	177.255	266.191	91.0027
ADORA3	196.414	587.888	211.142	147.181	138.997	263.281	605.898	599.97	145.723	352.181	89.4842
ADPGK	623.912	2582.2	567.389	370.177	586.742	1244.48	1027.1	2668.59	687.913	775.842	520.816
ADPRH	40.6002	132.473	12.4866	30.9904	22.4824	85.9409	32.9789	149.014	119.884	26.6079	18.9439
ADPRM	217.494	696.959	244.816	179.124	229.574	50.1231	140.742	71.2866	118.728	66.3503	56.0459
ADRA1A	63.060625	64.455125	31.319975	14.73712	58.036575	41.098375	116.43805	181.59015	43.9294875	33.042625	30.82833
ADRA1B	8.09669	18.4658	21.6429	15.661	36.9338	27.1108	24.329	205.574	14.6154	46.1964	32.9597
ADRA1D	52.22585	247.817	49.6574	107.8191	63.5046	157.9855	120.355	170.218	74.23495	94.29665	48.14895
ADRA2A	109.2	753.353	110.73	197.484	190.403	528.478	403.21	1243.31	399.982	306.557	258.239
ADRA2B	88.3809	246.688	68.8448	209.507	158.693	293.956	346.998	615.131	168.813	162.879	116.452
ADRA2C	153.109	86.0563	131.488	80.1673	12.2148	53.3853	33.5036	278.117	14.5122	119.181	62.5256
ADRB1	18.8643	37.9608	7.78011	20.3957	113.816	28.7306	25.267	36.3178	8.90177	12.7608	9.18737
ADRB2	486.35	3299.9	1159.59	703.919	1053.48	830.816	963.878	1901.77	1055.98	908.301	789.255
ADRB3	81.6584	57.63515	16.527335	27.85721	63.16695	53.35935	30.80425	46.6966	12.994875	19.9422	13.06115
ADRBK1	258.2352	1276.31733333333	360.722166666667	209.585733333333	249.153466666667	509.006633333333	702.8252	1483.80753333333	382.653	394.9356	287.5619
ADRBK2	85.27505	218.47235	72.8727	57.96725	98.961	112.69805	191.41885	201.509	71.4507	137.4595	55.28407
ADRM1	693.503	2330.42	705.353	477.896	800.774	1281.77	1180.13	2510.18	762.11	986.992	492.452
ADSL	565.919	2166.95	708.624	531.3775	715.9565	802.245	957.4035	1773.63	647.42	962.226	571.5395
ADSS	457.006	1754.06	713.646	469.914	768.098	640.682	718.44	1753.87	731.383	1073.32	411.217
ADTRP	188.415	816.003	159.96	178.102	187.91	471.673	681.905	892.813	273.139	371.557	252.369
AEBP1	1764.98	5583.35	2666.92	2567.9	3147.33	6585.59	7790.68	14123.7	7930.06	9356.63	4972.49
AEN	86.6097	436.453	85.5536	80.6422	138.524	106.26	319.753	220.274	211.715	124.34	92.1051
AES	456.752	1566.59	800.792	362.087	726.05	449.093	497.919	918.614	603.699	488.596	476.595
AF007147	41.0359	149.485	50.5989	164.655	33.9766	382.967	287.184	176.959	50.515	49.3009	37.4296
AF070581	44.1631	58.5768	1.6803	49.8189	31.5465	4.4854	81.9277	15.9551	26.4907	6.9183	2.59459
AF090939	35.7673	112.237	25.9912	89.7609	70.5108	315.61	289.83	183.833	22.2974	76.2769	18.2695
AF198444	71.9376	18.4512	4.08431	26.9342	83.5885	96.9147	74.2912	170.624	62.0629	97.0309	22.4968
AFAP1	11.7215	66.219	9.58642	9.08947	25.8415	47.3073	86.5588	94.8743	87.1671	102.652	66.4776
AFF1	494.9372	2314.23933333333	1050.445	874.930666666667	874.659133333333	778.501333333333	510.7836	1263.81033333333	638.730333333333	642.2624	364.110066666667
AFF2	97.5812	354.566933333333	106.611866666667	120.338366666667	57.1339366666667	204.8491	87.5769333333333	271.4985	69.3784333333333	103.912733333333	49.4174566666667
AFF3	25.501	63.0472	35.3589	6.517955	12.52921	35.2427	14.4281	256.7705	23.4731	21.44669	20.96185
AFF4	172.243	502.812	262.47	58.2996	35.6986	186.369	299.961	324.242	259.075	316.805	111.926
AFG3L2	475.097	1557.85	576.025	439.419	424.488	518.047	516.171	1085.85	418.622	554.588	265.435
AFM	119.477	652.595	117.353	33.4217	137.821	120.578	224.937	38.0637	48.1844	202.571	96.4054
AFP	7.65254	141.745	14.3129	10.6148	18.8887	176.139	59.8983	124.289	83.8099	118.846	8.02795
AFTPH	1513.63	3066.63	1537.4	852.398	1214.83	2790.16	1947.65	3517	1082.74	1422.14	870.433
AGA	163.044133333333	980.148666666667	349.095666666667	226.555333333333	290.701	334.596666666667	351.534	1378.90866666667	449.132666666667	415.582	252.629333333333
AGAP1	241.839	984.618	238.724	278.235	276.706	311.665	434.669	677.052	228.997	358.393	171.787
AGAP2	108.33555	84.55015	57.259	107.2077	31.29825	106.97005	130.96305	405.252	43.2377	54.62755	80.59015
AGBL2	58.5015	117.658	2.00036	107.13	61.2258	84.4399	112.151	239.751	126.428	100.343	31.2738
AGBL3	42.4022	33.5878	6.62374	29.3763	9.09852	6.84062	28.3733	115.765	43.1654	13.1662	26.3602
AGBL5	46.3502	449.084	216.778	34.1213	92.1558	47.8972	259.421	642.262	263.843	251.635	85.5214
AGER	12.34505	222.89245	48.85045	36.42355	35.971765	28.3088	64.7343	129.5915	61.535155	51.2275	28.5595
AGFG1	197.129725	655.3461	214.8210025	152.905575	202.208225	226.96835	279.37775	699.40725	219.954875	240.444	151.334925
AGFG2	116.96748	313.0808	121.85233	140.80798	178.20912	205.46292	225.52952	282.02958	115.14306	136.93346	98.8351
AGGF1	96.2847666666667	441.197	134.823933333333	138.5358	153.5879	197.888133333333	289.135666666667	681.234333333333	285.53	223.2315	139.341866666667
AGK	338.2205	577.168	135.53245	173.346	132.76535	417.7635	366.6935	764.1575	248.825	308.7915	104.4217
AGL	186.5	420.026	105.795	165.762	113.609	115.126	201.051	561.591	208.441	268.52	174.785
AGMAT	91.616	417.6145	84.66315	106.97635	65.91625	199.023	337.264	435.0115	105.77205	244.865	99.1701
AGO1	350.231	2005.08	437.886	231.384	426.555	521.641	520.677	1509.44	577.557	668.529	350.086
AGO3	296.276	458.591	116.67	100.779	86.3899	242.859	216.193	535.181	124.3	220.918	118.878
AGO4	151.94	452.952	50.5972	108.237	5.47699	163.497	72.6611	306.252	115.121	158.907	44.6295
AGPAT1	817.8535	3929.92	965.1965	756.345	765.646	1370.8	1289.267	3701.48	1189.9575	1269.267	751.7485
AGPAT2	321.529	1219.943	258.25295	288.7711	325.3255	516.0958	501.95985	1093.75345	219.2015	346.62715	199.14945
AGPAT3	134.785	695.545	51.4974	203.351	246.323	429.047	203.59	651.533	136.466	226.362	97.0409
AGPAT4	328.959	777.488	311.616	346.376	304.802	339.556	395.592	867.793	301.81	353.733	90.2593
AGPAT5	482.352	1316.48	522.877	348.578	696.854	859.384	495.967	908.439	420.827	515.714	315.982
AGPS	156.571	333.094	132.097	132.297	90.3336	228.322	283.029	731.365	242.704	348.538	111.798
AGR2	23.369	37.5537	282.67	31.0686	37.2022	39.9553	26.9123	82.9173	75.4631	50.8612	132.349
AGRN	160.21045	456.89675	181.77875	129.1845	137.564675	334.74425	274.7535	607.322	191.2773	217.937075	98.0387
AGRP	103.413	913.843	244.325	346.365	150.504	402.185	388.941	611.415	357.587	429.635	215.803
AGT	254.915	1259	510.198	313.604	673.925	834.988	542.276	1859.82	458.726	487.046	410.52
AGTPBP1	94.81825	316.087	82.12234	115.91395	59.391345	143.1959	36.2459	230.1403	115.92595	144.0561	42.416465
AGTR1	136.8695	635.478	76.014	152.59105	121.43865	188.21955	135.18765	304.9535	178.1685	183.9375	76.25565
AGTR2	19.1346433333333	178.247033333333	45.02098	95.2421666666667	61.5688666666667	113.281833333333	218.1973	67.2973333333333	26.4963666666667	50.4396566666667	32.73916
AGXT	42.8309666666667	147.8874	77.2448	22.5803566666667	68.5018333333333	39.4048333333333	49.5501	173.595666666667	27.6339	41.6438333333333	17.0814333333333
AHCTF1	28.4469	417.296	285.216	180.313	131.325	48.4003	216.86	497.454	202.57	186.248	148.584
AHCY	674.798	2209.66	741.715	509.528	542.291	775.012	447.509	2263.27	584.866	660.887	355.263
AHCYL1	724.6875	2372.6195	789.88	606.918525	752.20085	1309.7125	1034.680675	2216.41175	659.028	851.1342	493.411225
AHCYL2	214.7085	488.658	257.9985	131.06605	156.65765	351.4985	205.901	399.7475	138.0296	204.81375	77.9249
AHDC1	144.376	693.276	401.646	145.929	313.667	511.952	85.2602	270.972	244.057	274.617	172.339
AHI1	310.156733333333	1050.19533333333	443.003433333333	381.825166666667	459.741666666667	572.226666666667	510.0779	1182.11433333333	480.2528	590.426433333333	318.6382
AHNAK	1485.6425	8577.96	3112.1625	2829.7425	3546.036	3570.2135	3164.9565	6926.535	3537.3015	4225.5295	2938.8395
AHNAK2	870.288	2056.55	699.897	629.813	826.041	1032.14	955.069	2685.62	1098.5	1270.84	713.924
AHR	5.4639	77.8326	16.6536	7.66998	59.3074	56.6285	46.4394	27.5926	95.514	11.4692	41.7512
AHSA1	377.894	2418.98	748.037	572.809	483.785	1249.91	977.245	2648.48	793.861	1133.29	584.389
AHSA2	17.2468	454.596	126.611	72.8531	122.675	55.5801	208.294	336.278	209.065	173.44	77.7848
AHSG	21.3789	126.9522	19.96251	34.265	10.30761	47.51405	142.138	37.31015	41.31295	14.56427	12.864965
AHSP	198.534	129.555	94.2934	28.9906	114.594	811.721	451.122	448.623	137.506	185.221	12.5876
AICDA	89.0836	161.793	97.5206	28.1284	30.3713	25.9613	84.6185	287	42.1569	114.692	48.5969
AIDA	194.423	1306.18	521.756	196.763	277.178	410.694	341.552	790.921	375.278	510.924	215.723
AIF1	31.70455	189.947525	18.56615	23.615225	46.34905	72.24565	144.6148	186.64355	46.47155	43.763875	43.596425
AIFM1	242.775	820.592	160.856	212.195	198.818	444.874	437.741	967.085	208.061	246.167	265.982
AIM1	135.38	578.229	81.0101	84.4117	139.387	241.548	276.275	599.501	179.1	207.431	93.7557
AIM1L	120.9149	194.4822	92.59155	101.04705	60.731045	66.1056	94.47895	116.3689	19.540845	101.68125	47.73535
AIM2	140.843	259.41	132.636	129.112	140.153	262.537	489.613	546.425	173.185	123.995	128.626
AIMP1	1077.268	2619.955	894.745	623.791	729.837	810.439	689.573	2108.807	697.3045	873.247	420.152
AIMP2	491.104333333333	1401.686	542.332	377.397666666667	547.478333333333	757.623	684.908333333333	1702.233	462.478333333333	677.871	348.598
AIP	1174.836	3283.455	1269.318	898.2105	1097.9315	1280.0005	1215.0145	2502.98	1009.017	1077.8025	614.9915
AIPL1	131.213	266.222	65.6827	25.0623	130.847	260.052	103.256	428.217	171.149	235.641	63.4429
AIRE	29.1361	181.375	70.7181	109.125	77.0109	64.3254	52.6035	224.624	11.0296	36.6966	89.1459
AJAP1	48.488	102.99585	40.2437225	35.3296975	60.45401	120.448325	42.243225	209.3061	68.1766	83.702375	66.333225
AK021537	211.671	530.189	205.467	232.354	184.796	399.371	314.877	509.977	208.369	304.438	108.121
AK021933	51.23485	137.471	6.14434	50.88745	57.5597	106.52175	74.1672	227.1889	24.58675	96.7308	55.964
AK055981	258.44	820.691	282.05	242.972	276.013	401.434	318.258	824.968	267.142	197.002	110.466
AK1	965.8115	3476.33	907.9015	896.041	969.2485	1559.153	1490.1435	3781.88	1288.028	1686.2205	788.092
AK2	586.49465	1858.05166666667	567.219166666667	449.921666666667	539.6702	652.393233333333	659.034833333333	1843.235	485.951833333333	651.639983333333	338.693083333333
AK5	39.1799	227.903	58.9308	88.6282	32.4998	83.6276	292.288	280.359	99.9458	141.684	43.1821
AK6	329.895	606.691	249.659	145.331	180.295	329.085	274.884	738.343	339.304	589.589	182.816
AKAP1	273.743375	1027.39335	371.866525	238.351575	358.05355	288.426975	361.484475	710.94255	240.805475	300.53385	180.312825
AKAP10	385.0595	1028.696	304.034	283.504	289.5583	421.8565	267.0745	597.2875	282.0665	300.14865	177.34005
AKAP11	418.1055	1266.293	476.55	387.866	416.91	591.9015	507.121	1536.3565	550.026	793.983	325.0665
AKAP12	771.953	1677.76	578.464	194.358	464.346	607.349	169.944	322.899	259.515	168.71	152.4
AKAP13	370.39724	1008.7482	382.19908	276.3411	347.21968	770.6048	691.0618	1046.7716	401.8276	480.3282	287.4049
AKAP17A	248.22935	1152.2475	368.2945	378.8885	429.0815	241.04045	222.1977	709.3785	344.419	273.5488	252.7635
AKAP3	46.9844	137.749	30.2013	25.4364	21.6404	69.229	18.5868	99.9123	42.6541	38.0026	10.5678
AKAP4	71.4	16.5459	37.4855	29.6676	11.1966	69.2951	60.5698	62.2114	13.2592	38.1277	8.28108
AKAP5	44.8357	265.19	16.1415	117.586	23.7626	44.1128	158.635	92.888	18.6414	141.452	9.9187
AKAP6	88.46401	400.116	95.774175	103.664415	86.757995	164.4535	178.58075	445.12865	124.162555	158.42045	69.819345
AKAP7	152.6625	503.246	220.35	151.2265	148.20505	251.8	270.6735	599.208	209.7075	153.83055	24.80335
AKAP8	424.7715	1630.86	519.714	416.223	560.2475	464.943	501.91	1125.5905	492.9575	524.012	242.8715
AKAP8L	175.920833333333	713.305	180.502733333333	207.717	240.931	145.978466666667	300.504233333333	392.174933333333	107.9684	124.1366	90.5731
AKAP9	245.9917	972.83	310.311866666667	239.9703	333.5651	286.500333333333	289.327733333333	838.881	339.228066666667	372.048866666667	211.823366666667
AKIP1	122.725	688.611	157.967	124.416	9.28468	127.874	167.884	446.747	154.953	193.893	104.041
AKIRIN1	95.0454	208.291	77.1864	158.85	34.1865	54.5577	145.646	414.238	258.202	179.326	34.8282
AKR1A1	670.406	2945.02	789.644	704.697	592.54	1203.79	1460.18	3464.58	961.055	1242.96	668.346
AKR1B1	776.21	4280.94	905.484	828.09	966.028	5351.53	2043.8	3906.82	1265.03	1732.06	919.138
AKR1B10	28.7634	73.2226	62.0985	48.7998	92.2941	32.6446	138.831	408.67	178.996	164.845	48.2821
AKR1C1	1577.79466666667	3647.75633333333	1057.63983333333	1728.12633333333	918.352333333333	7216.66333333333	2063.682	5066.09866666667	1900.59933333333	2882.06833333333	1718.23233333333
AKR1C3	75.4493	173.513	8.38485	77.9315	19.1664	221.12	151.766	364.749	149.449	163.746	78.416
AKR1C4	110.053	7.16169	125.504	13.7291	13.618	62.1746	54.1311	185.342	47.9285	35.5376	40.6183
AKR1D1	138.447	201.068	41.0861	38.6036	24.2432	120.947	93.3396	105.128	5.90408	30.28	3.20991
AKR7A2	539.9055	1518.895	472.4775	365.145	467.448	675.996	753.3845	1369.22	588.8435	697.8435	427.8545
AKR7A3	185.7055	435.5625	198.7061	168.82085	201.6105	317.67	463.505	792.8675	171.8706	172.79185	223.2565
AKT1	471.204	1730.61	486.09	603.404	497.662	817.131	768.075	2400.47	653.484	813.916	427.74
AKT2	66.83535	188.1357	73.60305	50.65507	34.3075	119.09305	103.99185	107.16875	90.6323	98.2441	38.498805
AKT3	925.625666666667	2541.53833333333	1121.34033333333	727.281333333333	929.98	950.632666666667	608.115666666667	1672.93633333333	667.811333333333	986.167	446.473
AKTIP	119.489	782.787	519.192	289.869	281.815	360.928	268.277	757.936	332.284	533.298	328.228
AL109706	6.66283	188.524	77.7761	62.0378	97.9834	46.3095	65.9415	135.824	4.75319	91.3037	41.7716
AL590762.11	34.3332	249.057	82.334	55.1317	136.062	30.2728	152.218	260.005	111.416	138.604	98.6732
ALAD	70.3591	320.2045	15.96195	29.0921	65.15885	195.816	276.4148	354.139	84.73115	46.40905	57.2563
ALAS1	198.385	650.476	254.117	179.122	194.936	261.631	92.0112	552.708	179.625	169.452	81.4342
ALAS2	170.022	75.3926	13.5586	17.2562	12.8045	119.703	34.4975	31.5521	45.4193	42.8139	10.6509
ALB	46.8809	84.6115666666667	45.8457533333333	28.6746333333333	18.3871733333333	54.9407	73.8884333333333	44.0236	21.4988	59.6100533333333	17.7855
ALCAM	142.6709	865.0055	246.5775	222.4875	225.0343	338.24835	242.0724	518.29525	172.60245	246.86135	178.02375
ALDH18A1	780.9	3921.75	1456.13	749.849	1039.13	1474.01	1357.62	4840.4	1842.75	2199.33	1108.36
ALDH1A1	58.0338	234.21	61.683	2.95118	9.55214	170.137	79.3334	26.1851	7.19363	6.23082	2.10524
ALDH1A2	178.793	658.186	189.78	114.248	157.83	353.736	309.861	954.925	189.73	280.964	229.775
ALDH1A3	275.874	1428.8	541.22	381.25	372.498	499.023	80.1804	1642.02	536.827	650.718	460.298
ALDH1B1	104.7668	367.3535	94.89345	89.8689	42.51975	181.5955	168.4815	331.961	143.083	147.318	72.70505
ALDH1L1	500.127	1311.586	417.8885	365.95	439.3259	285.2875	248.957	476.3455	145.334	157.261	157.6805
ALDH2	2299.48	9022.75	2666.17	1940.09	2406.03	1590.67	1646.27	3325.99	1369.15	1333.49	951.051
ALDH3A1	11.2634	77.6413	13.4877	20.7179	57.7711	51.139	38.1916	108.652	18.3238	8.38825	11.5484
ALDH3A2	656.352333333333	2604.14666666667	708.854666666667	493.066666666667	591.243333333333	603.638333333333	580.236333333333	1979.16	512.899	559.927666666667	351.788
ALDH3B1	158.9375	706.8045	239.538	234.7955	277.6	375.567	339.6735	703.3525	201.4966	258.3075	96.0013
ALDH3B2	45.6464	253.1348	79.81623	39.81169	29.63047	103.68305	106.238535	80.0203	36.12245	42.150115	62.8364
ALDH4A1	39.05715	125.379	134.469	51.7653	29.60005	238.878	183.68245	116.18655	96.34575	114.7696	121.5695
ALDH5A1	11.904595	101.5971	19.1098	11.35372	47.14625	17.3293	23.81435	136.49225	14.7974	72.6092	15.5461
ALDH6A1	749.1519	1776.6528	698.87898	507.3512	545.1584	493.58634	484.62676	1016.4656	368.75558	337.76298	222.31036
ALDH7A1	175.7863	606.2148	224.139966666667	156.5398	231.029733333333	248.3725	263.019333333333	626.318	231.245	237.52	138.5505
ALDH8A1	51.4203	125.289	14.5297	27.3685	70.2015	29.4023	146.181	85.1006	6.24765	3.35173	3.53374
ALDH9A1	512.433	1567.94	502.956	344.413	440.912	763.228	894.867	1579.8	396.521	515.459	302.922
ALDOA	12415.15	20524.25	14313.3	10799.55	14918.05	12432.2	11994.9	16570.8	12380.3	12440.65	7730.15
ALDOAP2	28.7051	134.958	15.1051	6.55172	5.78281	133.631	108.374	233.494	15.2813	77.2977	4.68626
ALDOB	99.0700571428572	151.713595714286	52.9599957142857	48.0661785714286	72.9124185714286	146.841147142857	140.629157142857	205.358013428571	64.1511842857143	108.580805714286	40.6173242857143
ALDOC	2641.26	7152.17	2306.39	2037.02	2561.28	1715.81	2159.27	4693.65	1649.16	1786.18	1061.37
ALG12	35.5325	378.446	78.8007	68.3669	189.47	73.0022	124.207	203.124	102.216	211.787	127.112
ALG13	116.4359	461.893333333333	167.723	105.9971	174.144733333333	193.545766666667	205.408	411.791333333333	227.203666666667	230.09	107.431033333333
ALG3	388.842	1731	150.313	367.285	429.038	269.605	666.107	1301.26	425.629	449.288	257.441
ALG5	810.15	2351.43	839.819	596.056	714.431	890.832	1136.43	3189.24	1289.38	1390.36	755.717
ALG6	328.485	831.609	250.659	214.497	231.26	347.218	558.298	766.681	315.817	360.96	143.628
ALG8	523.736	1608.13	386.994	456.062	458.818	682.101	653.867	1760.64	441.338	746.231	383.863
ALG9	264.033	890.55	221.1	195.364	267.684	364.414	347.876	1002.26	275.487	266.313	152.317
ALK	29.21375	129.09115	109.4229	68.8376	49.52555	253.896	74.1771	324.857	116.42045	64.1141	99.8411
ALKBH1	466.911	1358.87	472.962	326.819	394.734	428.299	508.95	815.688	372.354	497.573	197.855
ALKBH4	130.541	314.252	127.518	137.182	157.728	342.426	365.667	475.729	227.019	305.09	120.691
ALLC	45.8291	629.392	10.0053	51.3321	26.7678	47.7882	100.889	44.9352	185.814	166.173	11.2833
ALMS1	264.384333333333	1038.54533333333	370.333333333333	360.148	477.176	463.759	578.451	829.710333333333	368.704	362.688	237.967
ALOX12	16.7302	48.4642	101.883	57.2928	28.4616	46.5306	50.4609	279.166	156.317	32.8871	68.9287
ALOX12B	45.5972	73.6122	11.908	12.159	15.2812	32.2553	16.6974	87.2722	37.0112	38.9243	12.9156
ALOX12P2	29.2728	243.821	173.377	32.5907	31.6689	199.865	133.465	155.442	21.7173	85.9822	9.11811
ALOX15	22.4148	35.1809	40.0154	12.2781	35.1999	22.4801	37.5412	26.7357	16.2002	9.30732	6.56613
ALOX15B	155.366	173.249	93.0876	83.0819	18.3574	154.354	349.162	616.257	129.801	79.2619	6.27167
ALOX5	42.58931	143.8355	44.17395	46.172335	38.7369975	150.157125	124.410975	194.044525	82.298875	70.886625	45.8945
ALOX5AP	381.295	573.883	210.467	287.417	329.36	627.863	612.167	1183.7	290.268	429.857	29.4949
ALOXE3	222.02774	697.2443	153.23709	141.93543	184.9893	377.09955	301.327	704.489	163.315755	209.61575	129.1159
ALPI	8.09934	19.0393	9.370605	6.23772	8.893945	23.7967	15.15425	21.2188	11.979715	9.07884	4.133225
ALPK1	193.378	712.682	211.485	233.43	352.68	245.06	593.662	693.149	348.769	257.846	145.367
