id	GSM5176138_con	GSM5176139_con	GSM5176140_con	GSM5176141_con	GSM5176142_con	GSM1332201_con	GSM1332202_con	GSM1332203_con	GSM1332204_con	GSM1332205_con	GSM1332206_con	GSM1332207_con	GSM1332208_con	GSM1332209_con	GSM1332210_con	GSM1337304_con	GSM1337305_con	GSM1337306_con	GSM1337307_con	GSM1337308_con	GSM1337309_con	GSM1337310_con	GSM1337311_con	GSM1337312_con	GSM1337313_con	GSM5176143_treat	GSM5176144_treat	GSM5176145_treat	GSM5176146_treat	GSM5176147_treat	GSM5176148_treat	GSM1332211_treat	GSM1332212_treat	GSM1332213_treat	GSM1332214_treat	GSM1332215_treat	GSM1332216_treat	GSM1332217_treat	GSM1332218_treat	GSM1332219_treat	GSM1332220_treat	GSM1337327_treat	GSM1337328_treat	GSM1337329_treat	GSM1337330_treat	GSM1337331_treat	GSM1337332_treat	GSM1337333_treat	GSM1337334_treat	GSM1337335_treat	GSM1337336_treat	GSM1339633_treat	GSM1339632_treat	GSM1339631_treat	GSM1339630_treat	GSM1339629_treat	GSM1339628_treat
HTR2B	8.0004016	4.4442622	7.1610387	7.5966811	5.3767175	5.973576	6.0004574	6.929469	5.473375	2.757281	6.6025668	3.822364	2.959542	6.6527596	5.8659989	5.4035427	6.2222048	5.4383148	1.6650432	2.0056958	6.9811164	7.2252719	7.147716	6.698791	6.6960449	5.5663341	5.7038097	6.8574473	6.6343695	8.0523103	4.0868987	7.254772	8.6911369	6.9834889	7.783285	7.639994	7.2693427	6.879833	7.593774	6.5399149	6.7731067	6.3690318	6.6349645	7.8932547	8.2299304	7.0980441	6.4496237	8.1197638	6.8531868	8.3835109	6.9689001	6.262688	8.6039355	6.388559	8.0731238	6.8387578	8.2951547
IL6	7.2563927	8.3183205	7.5974222	7.2465113	7.5923613	7.9352898	8.8494178	7.289367	9.6468798	10.332791	10.1937024	11.955819	12.689835	7.6251918	7.2548361	9.8900644	6.4737669	6.5662865	11.7398952	11.0354293	6.6606091	5.150157	9.8171504	9.4960902	11.6889781	12.3215508	7.5303835	6.0604908	7.6423935	7.9555354	6.9785369	7.1203719	6.0105084	6.905996	8.444457	6.285751	5.8237441	6.754384	7.647574	5.6543854	6.5191518	7.5826421	6.3304828	6.4108976	6.4202441	6.2996197	7.8963849	6.6412571	6.105411	7.4648897	6.0261798	7.258385	9.8491602	5.1792213	5.9342195	7.2163842	6.5875997
DUSP4	6.6750141	4.4847485	7.037251	6.4003804	5.4470433	6.3434835	7.4968819	5.074587	7.4544685	6.563639	4.7087197	5.374138	7.0527	7.3375177	5.7954001	6.9592266	4.2742168	7.9896325	6.6090216	8.1046018	7.1665801	4.6144932	5.491599	4.9240593	6.8803298	6.0234046	5.7004989	4.8167063	4.923365	3.7915788	5.0980395	4.9954038	5.4323521	7.6805317	4.231811	5.073548	4.0554634	4.465013	5.242885	4.6686325	4.6937273	5.7242374	3.1971798	5.3048185	5.2434753	6.6105299	5.6989341	4.1583154	4.6730997	4.7209867	4.1822934	6.073304	5.4730011	6.4591855	5.738719	6.3922115	4.7019967
CYR61	9.3721701	10.3205797	9.1970196	9.7428194	8.9280667	11.2072903	10.9017824	11.524894	11.010821	12.112208	12.1502556	12.103239	11.820522	11.3500309	11.5845461	11.6715258	9.5320102	11.4225989	11.5605801	12.5907109	12.0266103	8.4125655	11.2253856	11.0503418	11.5520337	9.9350921	10.9099304	11.4318502	10.6240279	10.9513011	10.5400146	9.6668136	9.9986414	10.5346776	9.947717	10.293631	8.9241526	9.586974	9.816233	9.4815935	7.8192612	10.8724621	9.6175481	9.6324159	9.8037567	8.7405613	9.4766541	9.2603071	9.6978872	9.4953566	9.0495119	8.804801	12.1879376	10.5041494	8.9567634	9.8334821	10.8066253
NCF1	7.8120606	6.2563528	7.5601501	8.724902	6.8360701	5.2547256	7.8784953	6.706644	7.04469	5.921668	6.8661247	5.785944	5.345126	8.1248484	6.7694855	5.9854014	8.6532248	5.6865012	8.1975655	6.7528644	7.3274211	8.340392	8.2482443	8.5267581	6.9615752	8.2750173	10.2596997	6.5037536	10.0955187	8.115557	8.0231737	7.8411904	8.4255416	8.3159238	8.156783	7.843252	8.9175577	8.858854	9.510085	9.2173009	8.8656045	7.7573257	8.4697233	8.0070851	8.1256612	6.704835	7.7214764	9.4591902	8.8716865	7.0623796	9.0131016	8.806906	7.469045	5.1980621	8.2839878	7.1666394	7.5389325
LAMA3	5.465755	4.9375155	6.319656	6.2262513	6.8789323	8.9760338	8.3470612	7.548975	7.6549319	5.674804	6.6965227	6.717641	5.599701	7.3604402	8.5258919	6.914411	6.2306961	6.8953588	2.6302193	5.3293585	7.8039145	7.1284191	6.9299646	7.0457578	6.530157	5.3825913	5.514382	5.5458378	4.758834	5.5211773	7.0667896	6.8405478	4.8529631	4.6883297	6.942958	5.023737	5.9403758	4.368882	4.380621	4.2023698	5.0368302	3.8739762	5.0933296	6.2915999	5.3630647	6.5579174	5.3916554	2.8654634	4.9348269	6.4647563	5.7231542	4.628647	5.9186543	7.0399971	5.5142597	6.0142886	6.74588
CXADR	4.8380469	6.3753631	8.2929279	6.4090105	5.4778802	4.8939475	6.9802567	6.910277	6.4843315	3.813499	5.0454595	5.039421	5.21899	5.996051	5.6975181	4.417996	5.9597784	5.8184655	7.7569415	5.4521985	5.6610544	7.7256333	7.6408972	7.3997699	8.5039942	6.9038668	7.0498617	8.2623572	6.5126111	8.333601	6.425604	7.5859487	8.3413209	7.6249196	6.887579	7.902738	7.6029413	7.47845	8.810563	8.2172629	7.5771114	8.4221794	7.3829168	7.8856943	7.4043254	3.8073555	8.7758094	7.0286886	9.002951	6.325079	8.5528706	9.6106	5.5202513	4.7113918	7.4891233	6.9323039	7.6754747
AF007147	5.1916513	5.387339	5.6370381	7.4903353	5.1150524	6.143994	5.1714434	7.194274	7.3376499	7.692445	7.5007016	7.133656	7.082506	7.5881133	7.274489	7.8656032	7.7410739	6.9096729	7.5802711	7.4712045	4.9967626	4.8247983	6.7422222	5.0362296	6.3835279	7.9653629	7.5362973	5.6928109	5.3765806	5.0402183	5.6365408	4.5010302	6.6565559	5.7096068	4.889718	5.604581	4.9511183	5.182721	5.465919	4.9793251	5.1417673	4.4269797	4.6359214	6.0151203	4.6442917	5.3998333	4.3536595	4.5210996	3.9874554	4.5177518	6.7861219	5.454373	5.4182491	5.8600221	7.8641381	5.5834302	6.4995778
MTUS2	5.3819213	5.4434478	8.475107	5.383285	7.1579893	4.9964512	6.038051	3.4496	4.3028164	6.345057	6.9045428	3.97993	4.016614	5.7530384	6.7109245	1.6344569	7.0057492	5.6718365	3.8134769	2.532767	6.1008127	5.9635193	7.4161064	7.77385	6.3515302	5.0647699	5.7265108	5.6730955	5.5791663	5.1012505	8.0332574	6.6464161	7.8771812	8.3708423	6.931606	7.147796	7.4417795	5.693848	7.967778	7.6608663	8.0090761	7.1905039	8.3271407	6.9124378	6.3231035	6.4074036	7.2484654	8.0474557	7.558461	5.2134076	7.5269749	7.21513	6.1763071	6.1702683	8.1213971	7.4082904	6.303252
STX11	5.6317131	5.1308954	5.3629254	6.3414415	3.8836365	3.6001746	6.7405111	2.90806	6.5725974	7.160109	4.4535655	5.016003	5.096375	4.4238823	3.2532754	2.5672216	2.5029593	4.7898399	5.9958291	5.8197748	5.7425725	4.9718396	5.8637235	5.2499543	5.058344	3.899659	2.9961416	4.6757107	4.0865537	2.7071029	3.0459851	2.9506824	3.7375256	3.3621551	3.162503	3.144131	5.5275205	4.892413	4.783803	3.6828177	2.927173	4.5478078	2.0565141	1.6214933	4.6577131	5.139303	5.5257993	4.2811805	3.6387389	2.8907727	5.0129193	4.460426	4.3319241	3.3881782	1.734644	3.7278257	4.672083
KIAA0754	4.1454511	3.6645916	3.504614	6.9880941	3.5995175	2.5988892	4.6771792	2.676512	5.6835926	4.232136	5.5105437	3.741546	6.660978	5.4691258	2.7740818	5.6627852	6.0331189	5.6819691	4.9651668	5.5059861	3.6713337	1.3421228	5.4910533	5.7666423	5.1473621	2.4986214	2.6526181	1.8493837	3.3013943	6.2271884	3.257013	5.9275202	4.079231	4.6005384	2.616441	2.728827	2.5128431	2.456396	3.665506	2.5418961	2.7388162	2.2081967	2.413455	2.3035101	3.222098	2.441614	3.4320909	1.4891494	2.0418027	1.7236541	5.8609014	3.403241	5.5083211	2.916848	2.2224514	3.0558267	5.6103953
S100P	5.7888979	5.6760902	6.2387428	3.1855581	6.9115273	3.134494	7.950849	3.445257	6.0913433	4.716882	5.9174104	6.54796	4.565094	7.088227	3.562382	5.2682963	2.9893849	4.5128963	10.7659379	5.4649317	4.3991549	4.3805396	3.4079994	3.3365971	6.3185392	5.0269357	2.6539568	3.8952924	3.721775	3.4826742	4.0345118	3.3541196	3.0214422	4.0604558	4.302055	3.690494	3.8683611	4.474659	4.135176	3.6463519	4.1183598	3.9238912	5.521863	3.3510583	3.9412707	4.4804512	4.0234574	3.8509585	2.929588	3.695672	3.4698604	3.357716	3.8408352	5.9484988	3.2394491	3.3824042	5.3012255
ANGPTL4	9.7849927	9.9598952	9.862519	10.1213482	10.4661135	8.6693711	8.7617313	7.403822	9.6233578	10.635834	9.1814578	12.024712	12.373831	9.2486006	8.6800217	9.5232183	8.7641553	9.2439926	12.417083	11.996771	8.6198165	9.2484556	8.3631056	8.0223658	10.8525147	8.2552392	8.0656358	7.7260653	8.4902818	7.6064841	7.2251494	8.9873769	8.2742685	8.8750443	7.831368	8.49622	8.5599225	9.502088	9.082198	8.2037479	9.0451068	8.352934	8.7288177	8.9659018	9.0307421	9.0428017	9.9018549	6.5762601	8.7561719	8.2207105	8.7677888	9.31133	9.6942219	9.3008513	9.9041127	9.6964722	9.0996576
PDK4	9.9904365	10.1521252	9.9785718	8.2072056	8.8748528	10.8164927	10.986168	10.973953	8.5531489	7.231932	9.8029229	6.638457	5.36639	10.7123041	10.8292542	7.8739721	7.7888624	10.7698471	5.2578913	10.1378609	11.4292086	7.5834602	6.640413	6.4005641	10.5907281	5.2949945	6.3138589	6.0432282	7.0784852	5.8585954	6.7336887	7.2810507	7.6692267	8.2030441	7.141891	7.979977	8.6684784	6.066986	6.72418	7.143297	7.514693	7.1080741	5.2877077	6.4290802	8.2698939	9.7874744	7.8362433	7.889003	6.630626	6.4341657	6.685104	8.876085	9.1713092	9.3910676	7.7121604	8.8361149	8.5510258
PHKA1	4.9004542	6.0609874	5.6209346	6.4176684	6.4653266	6.9969404	7.1705721	6.809788	6.4653727	6.707004	4.6661324	5.987199	6.112808	6.6741347	6.0932143	5.3405411	5.9942923	6.9390396	4.2379485	6.2217533	6.6624428	5.6030782	5.830056	5.7852289	4.6268197	2.2779451	4.713186	5.3180159	5.9703066	3.6370173	4.9733121	5.9186559	4.8060855	5.1060515	3.026561	3.222208	3.9699945	5.640336	4.946967	3.3307996	3.375092	7.1817886	3.9074951	4.3874041	5.5216576	6.762048	5.2988804	5.7088825	3.570187	5.9739301	2.6985922	6.377637	3.0444846	6.6798943	5.2898191	6.229943	6.9438872
EBLN2	5.7372469	5.979398	6.0559596	3.6710919	6.1317512	3.7901617	5.0864135	5.092772	7.1057551	7.871518	5.6601069	5.225233	7.66196	4.0286472	4.7709385	6.5203761	5.9488652	6.1447089	6.3545867	6.4527772	4.7724287	5.7855329	6.4389152	6.8678945	6.2478111	5.5612719	5.3281981	3.3176013	5.6379503	5.4651575	4.9479418	6.8347833	6.761761	4.1258296	4.69871	4.786745	4.2565482	4.256548	5.25194	4.808863	4.2881254	4.1142295	4.7402565	4.7884112	4.8002299	3.7413152	3.1635264	2.7726557	3.7035179	3.0459632	6.3609642	5.828133	4.4520635	7.0851101	4.2907612	4.135879	4.3003635
GPRC5A	8.4847233	9.0786489	9.2882277	8.8011445	9.5037875	8.1843188	9.5310563	9.056329	9.9055112	10.658307	9.509479	10.010597	11.689999	9.2711433	7.5643939	8.9649809	8.5298571	6.7918009	11.8538684	9.8593916	7.5111402	7.8082189	8.7507813	9.0024947	10.9441177	8.9698337	7.6439864	7.1786938	7.1706701	7.4969857	7.1208175	7.9325032	8.2791778	8.1083191	8.484609	8.055347	8.9195611	7.985517	7.493521	8.4915047	6.4013262	8.9059302	9.4188771	8.8209519	7.4433347	8.3120669	8.531037	7.6915905	8.4527794	7.5890338	7.2797514	9.833233	9.8789748	7.9978591	9.0327831	9.1305949	8.5131223
BTC	2.6605956	6.2017323	5.441118	4.2558176	6.1511218	6.5752147	6.0176579	5.332631	5.919156	5.571249	4.0929219	3.317882	3.338736	4.0227612	5.3860881	2.0479959	6.4714603	4.8443744	6.5762528	7.1915516	5.3170668	4.8705174	5.8452962	6.1546116	2.8361687	4.1357353	6.5731015	5.1388851	5.4151938	4.6976609	5.3800526	4.8818999	7.2773267	6.5016826	6.577857	8.011731	7.017272	7.238504	7.088249	6.9847994	5.606667	6.9816608	6.3014012	6.6313806	6.1940088	4.8517789	6.2126705	6.7748836	6.9775677	6.0621679	4.6253723	6.926297	5.0524313	5.6714158	7.1604223	6.889158	7.1410841
SGCA	2.2464754	2.8268479	3.3862131	3.4372677	4.4515158	3.3606057	4.8864131	3.212125	3.4183319	5.127853	4.8902226	3.049379	4.8109	4.5943162	2.3863867	2.1619523	2.2176186	2.3051224	2.9988541	2.2329519	5.7959773	2.3369544	5.4804487	5.5968448	5.2826405	5.2523167	3.2300198	3.2608143	3.6345238	5.1294151	4.7246661	3.7113291	4.3296414	4.3120768	3.661319	4.656642	2.9483203	7.466081	4.801332	6.1271919	3.2815889	6.3406459	6.357587	7.0164645	6.4554236	5.5543333	5.9011838	6.7948024	5.7361744	2.9128376	5.4680717	6.345224	2.8123218	5.6153458	3.7555489	6.4592771	5.5232294
OLR1	8.2492345	7.2480918	8.2819754	7.5857788	5.7972176	5.9857029	6.3071569	7.011241	6.1387812	6.318961	7.2310646	6.574762	6.738385	6.1279311	6.9064383	4.933523	6.1406105	5.7876182	8.3651044	7.1863465	6.0335834	7.8951946	8.2696999	8.4465742	9.1112027	7.5968684	7.7642185	6.9026823	7.2726848	7.3661985	8.5419164	8.7762528	10.2371381	7.0012645	8.301585	9.590291	7.6177569	9.105342	9.10059	8.9767076	7.4812087	9.0247059	8.8482196	7.7364307	8.619115	4.8507051	9.0110557	8.5130466	9.6010708	8.0991034	8.6613252	9.842713	5.5347065	5.8001695	7.7998074	8.2655432	7.7769889
ANGPTL7	7.7134174	7.9037087	6.4749616	7.4123022	6.4951165	9.9865164	8.2418192	10.102058	8.1219613	6.92763	11.0827889	7.284111	7.852038	10.0158189	9.2120333	5.6294162	7.9718384	9.4355976	3.2121149	5.0166443	9.2572131	6.8549983	7.397566	6.8919736	7.0128044	4.3916463	5.1162201	3.3576538	5.5127237	5.6408258	6.4840844	3.5470498	5.6733988	3.6560874	6.697572	3.594387	7.0815676	5.240152	4.498482	4.6795737	5.1804029	5.1656019	5.6491092	7.8573124	8.5471356	8.0978313	3.6447123	7.9260029	8.6124689	3.0122254	6.8612008	8.582093	8.1821789	8.4991775	4.4608851	8.8477424	7.2723374
AF090939	4.649475	4.6157208	4.4122072	6.1498795	5.7316495	5.5952158	7.1400452	6.67029	7.3086418	5.647047	5.0928498	5.277941	6.882177	5.2572334	5.9680889	7.0503804	6.5068315	6.7722263	7.8026297	7.6309874	5.7352282	4.9578365	6.2895281	5.0889154	6.3728938	7.1986816	7.1153149	5.3856652	3.971224	5.3000591	4.3373357	6.6720957	6.1501008	4.7209223	3.516124	4.927746	5.9029321	4.733945	4.015347	4.446207	4.409398	3.625853	5.4393223	3.4662317	5.039251	5.5240753	3.3174004	4.7707845	3.7755358	5.0160487	6.1352854	6.957087	4.6444943	6.2497512	4.3798309	4.5779673	4.7173741
TXLNGY	6.0512672	5.3181277	5.5664363	5.5221508	4.5385145	4.0846053	4.980448	4.585783	7.1287377	5.880245	6.468539	2.732004	6.425112	6.0244945	6.7581184	6.9675042	7.1278166	4.8002403	7.0787507	7.1394438	2.4383258	3.0570504	6.2276912	6.7939947	6.6344451	5.2123932	5.2916769	3.1517861	0.8984871	4.7388049	6.2439649	2.832888	4.6193123	6.4812335	4.750631	4.922973	3.6242119	2.655789	5.520098	4.778462	4.7335701	3.1826575	3.2095017	5.2284482	5.4854589	2.1596886	5.1603217	5.0168631	2.9536961	2.1178268	3.9988504	5.892866	3.9496009	3.9951167	3.0880124	3.546519	6.8889191
IER3	10.0271415	12.1687475	10.1760237	9.8673236	10.3538454	10.5527571	10.6837547	10.71373	12.0849804	12.83355	10.8598203	13.399106	13.379629	10.2886058	10.2540557	11.2131901	10.4674647	9.0027881	12.062203	12.6157417	7.9305051	9.4181395	12.6451217	12.3293038	11.8933624	12.1897591	10.2156535	9.6359283	10.183582	10.0455192	10.104675	9.8708581	9.5775872	10.8222165	10.658146	10.353151	9.1926688	9.916349	9.855023	9.5487853	9.0816594	10.8157788	10.2903241	10.3204316	10.2784102	8.9431123	9.7220801	10.2021072	10.0560977	10.0819014	9.9901177	9.537304	11.9980099	8.6518596	9.5430375	9.8525823	9.9380373
CLTC-IT1	2.0699246	2.8574616	4.2876252	4.0990807	4.9670986	4.1167082	5.4837159	3.400489	5.7095878	5.317646	2.9918311	5.6217	4.258273	4.3282516	3.4303811	5.1476885	4.3885796	4.7062315	4.9660898	4.5802903	5.1882092	2.2456639	4.3161315	5.1139046	4.2164471	4.3765806	3.5897277	0.8773896	3.4499638	3.9071218	5.425479	3.9531523	4.3587427	2.8530532	3.226915	4.248054	1.2343282	1.78529	4.277	3.6091927	2.0716981	1.3381642	0.7831825	1.6864966	4.1416247	3.3554075	1.7067578	3.5168186	0.5986915	2.1868843	5.7756569	2.123308	4.5111864	3.2995398	2.4881533	5.9016972	2.2541895
NDC80	4.1220825	4.2257191	3.9697217	4.8741504	4.4770622	4.4346732	5.6600534	4.145666	2.7434343	3.076245	3.4090298	3.474234	3.859043	4.0236034	3.710013	5.3927976	5.5281211	3.6467908	0.7743691	2.6978687	1.8641887	5.9861815	5.7981553	5.2361546	5.1557864	7.9962578	4.4661477	4.1642771	5.0834635	6.8896837	5.1909987	5.8262855	5.5160479	4.0788413	7.069257	5.974975	5.3564025	5.224643	4.317645	5.6504028	3.4742345	4.5660553	5.7944855	5.4913664	5.4437228	4.3864415	5.2371249	5.5303693	4.8577333	6.2518897	4.9372965	4.248114	4.7218683	4.7509558	4.2695895	3.7782899	4.560928
SNORA21	5.9070977	3.6314233	3.816229	3.4481618	3.2346257	3.619333	4.7090489	4.507034	7.1294006	5.875731	5.6168584	6.009287	4.458471	5.5882209	5.2359403	5.3260879	3.7287052	5.4317156	7.0507296	5.3371205	5.2007022	3.3119931	3.321692	4.9751825	5.7139304	3.0297103	3.9575941	3.6941662	5.8051933	4.2826762	5.0343683	3.8868611	2.6284102	3.722366	3.6046	3.226047	2.4683258	2.839323	4.046117	4.3434086	3.00582	3.4632737	4.9450369	3.8436969	4.9256699	2.9846523	2.4969674	3.9752721	2.7954097	2.6904891	5.8026664	2.673328	3.9032813	5.6377334	5.8757036	4.2534851	3.9123632
IGLV1-44	7.864036	8.0250116	7.5286574	9.2182119	7.2275291	6.1612952	5.3727786	5.081915	5.7503978	5.146672	5.5885313	4.854002	5.54336	5.3016767	7.2867747	8.263136	5.5599445	7.402528	4.4897724	7.0127697	4.2185425	6.964348	7.5577067	6.4536344	6.6073262	10.5589443	9.0380207	7.4788071	8.6945613	7.4441037	8.5160625	7.8263908	7.3300936	8.5817821	7.013009	10.843734	6.6641884	9.292913	9.226995	9.0133411	11.5261225	9.0106824	7.098158	10.3971224	11.0880978	7.7574357	5.4547732	7.6708398	7.3568051	7.1417497	6.5775456	3.173756	6.4139885	7.307689	3.6448496	6.8154859	10.7755883
