"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"RPL27.2",7.69808980526087e-46,0.386846062521866,1,0.996,1.64869989359272e-41,"EC","RPL27"
"MFGE8.3",8.1759309058066e-46,-1.23096156744657,0.418,0.698,1.7510391220966e-41,"EC","MFGE8"
"JAG1",9.6242177101012e-46,0.509584025595943,0.373,0.124,2.06121870697238e-41,"EC","JAG1"
"RPL24.2",1.19710491357126e-45,0.399795836356027,0.994,0.996,2.56383959339556e-41,"EC","RPL24"
"RPL6.1",1.85884747337365e-45,0.383245262845059,1,0.998,3.98109363372435e-41,"EC","RPL6"
"ZFP36L2.2",2.18240768466583e-45,0.829577761272,0.811,0.581,4.67406253824881e-41,"EC","ZFP36L2"
"DST.3",3.05025794038679e-45,-0.781249811628352,0.348,0.688,6.53273743092638e-41,"EC","DST"
"RPL17.2",3.63811533609849e-45,0.793633417743911,0.936,0.836,7.79175161532215e-41,"EC","RPL17"
"C2.3",3.76927643783848e-45,-0.969299725444386,0.067,0.446,8.07265934691867e-41,"EC","C2"
"ANKH.3",4.80122125592761e-45,-0.988193645638141,0.284,0.618,1.02827755638202e-40,"EC","ANKH"
"GNB2L1.1",5.36005813495809e-45,0.404171645766791,0.997,0.996,1.14796365076397e-40,"EC","GNB2L1"
"OAT.3",5.8816805477937e-45,-0.760476131776192,0.376,0.691,1.25967952292098e-40,"EC","OAT"
"CIB1.2",5.88391983791141e-45,-0.74397156386658,0.499,0.751,1.26015911168549e-40,"EC","CIB1"
"XAF1",6.9201584866616e-45,0.410098769133858,0.318,0.094,1.48209034308831e-40,"EC","XAF1"
"DDR2.3",6.95199781074264e-45,-0.731129031278216,0.128,0.506,1.48890937112675e-40,"EC","DDR2"
"CPNE8",1.12092702512953e-44,0.548924359935693,0.476,0.193,2.40068940971992e-40,"EC","CPNE8"
"KDELR3.3",1.44711107170808e-44,-0.756716881133966,0.1,0.476,3.09927778227719e-40,"EC","KDELR3"
"CFH.3",1.63796677254862e-44,-1.40825880652671,0.357,0.675,3.50803343676737e-40,"EC","CFH"
"UCK2",1.7158410162245e-44,0.256032546977942,0.253,0.063,3.67481670444802e-40,"EC","UCK2"
"YBX1.3",1.76235539067013e-44,0.74052645300707,0.919,0.829,3.77443654019823e-40,"EC","YBX1"
"S100A10.1",1.78920382923424e-44,-0.781687699926423,0.992,0.995,3.83193784107098e-40,"EC","S100A10"
"RND3.2",1.86687515658455e-44,-0.874963700805806,0.159,0.532,3.99828652285713e-40,"EC","RND3"
"CAPS.3",2.2430049911777e-44,-0.935233436876153,0.047,0.421,4.80384378960528e-40,"EC","CAPS"
"MRPL33.2",2.35557491476861e-44,0.72947115922371,0.872,0.737,5.04493479495992e-40,"EC","MRPL33"
"HNRNPA1.1",4.74205906247459e-44,0.49564629175115,0.994,0.976,1.01560678941018e-39,"EC","HNRNPA1"
"RPS10.3",8.51872552087852e-44,0.566002434681509,0.978,0.971,1.82445544480655e-39,"EC","RPS10"
"ANPEP",9.80107308051291e-44,-0.655968970381478,0.033,0.405,2.09909582165345e-39,"EC","ANPEP"
"LAP3.2",1.22860340313633e-43,0.665200772767231,0.613,0.308,2.63129990849708e-39,"EC","LAP3"
"RPS5.1",1.29945640229574e-43,0.430388762080293,0.994,0.996,2.78304577679679e-39,"EC","RPS5"
"GLIPR2.1",1.34581019632857e-43,-0.677546375350205,0.075,0.461,2.88232169747689e-39,"EC","GLIPR2"
"MLLT4",1.35292213896398e-43,0.406817383168385,0.357,0.117,2.89755334501915e-39,"EC","MLLT4"
"CTSL.1",1.55838064251856e-43,-0.941651539350524,0.588,0.812,3.33758382208201e-39,"EC","CTSL"
"ACKR3.3",2.02028159030134e-43,-1.0587434334228,0.181,0.551,4.32683708194837e-39,"EC","ACKR3"
"TEAD2",2.41193637923143e-43,0.304740395852924,0.256,0.065,5.16564414339996e-39,"EC","TEAD2"
"PEBP1.3",2.5239630284095e-43,-0.641417336717044,0.766,0.896,5.40557161794463e-39,"EC","PEBP1"
"FXYD5",2.53621413674739e-43,0.555415705154477,0.958,0.827,5.43180981667189e-39,"EC","FXYD5"
"FAM114A1.3",2.59413466477377e-43,-0.80735720334822,0.323,0.643,5.55585821154597e-39,"EC","FAM114A1"
"SP100.1",3.4655771651315e-43,0.677911170490014,0.719,0.448,7.42222661456213e-39,"EC","SP100"
"ENPP1.3",3.61304839278185e-43,-1.02536497476959,0.07,0.435,7.73806574282088e-39,"EC","ENPP1"
"C5orf15.3",4.71599833435916e-43,-0.644658770626977,0.131,0.511,1.0100253632697e-38,"EC","C5orf15"
"TAGLN2.3",5.44122373346196e-43,0.527075570376119,0.986,0.968,1.16534688699555e-38,"EC","TAGLN2"
"TMED2.3",5.7253296015521e-43,-0.646476650350313,0.685,0.854,1.22619384076441e-38,"EC","TMED2"
"PPFIBP1.2",2.52350686330329e-42,0.666938041869139,0.66,0.38,5.40459464913667e-38,"EC","PPFIBP1"
"TMED3.3",3.11848084595045e-42,-0.686957325476467,0.223,0.577,6.67885042777208e-38,"EC","TMED3"
"ARL4D.3",3.62991730079217e-42,-0.853807440182957,0.136,0.503,7.77419388310659e-38,"EC","ARL4D"
"MRGPRF.3",4.36627074040248e-42,-0.684446358649898,0.039,0.405,9.35124204471998e-38,"EC","MRGPRF"
"GLRX.2",4.60211172783455e-42,-1.0366631381206,0.354,0.67,9.85634268750325e-38,"EC","GLRX"
"PTRF.3",4.8057197657916e-42,0.691030672019509,0.953,0.805,1.02924100223959e-37,"EC","PTRF"
"RAB13.1",4.81883450130513e-42,0.723468453724078,0.819,0.633,1.03204978514452e-37,"EC","RAB13"
"C12orf57.3",4.9448465483783e-42,-0.669778666308823,0.649,0.856,1.05903778526618e-37,"EC","C12orf57"
"RABAC1.3",5.08130785194543e-42,-0.758370434352307,0.802,0.901,1.08826370265115e-37,"EC","RABAC1"
"TBC1D1",5.83744613594905e-42,0.410197043680878,0.379,0.132,1.25020583893621e-37,"EC","TBC1D1"
"KDELR2.3",7.84386427626463e-42,-0.710119904837433,0.602,0.807,1.6799204120476e-37,"EC","KDELR2"
"PHLDA2.1",1.12045543331037e-41,-1.02093145465098,0.234,0.581,2.39967940152082e-37,"EC","PHLDA2"
"PLK2",1.16162162986973e-41,0.738437646783768,0.549,0.267,2.487845044692e-37,"EC","PLK2"
"RPL7.1",1.24675270974114e-41,0.397107191607803,1,0.999,2.67017027845259e-37,"EC","RPL7"
"ATRAID.3",1.25437302323026e-41,-0.645784358205828,0.596,0.818,2.68649070385224e-37,"EC","ATRAID"
"TMEM98.3",1.3395604678827e-41,-0.650153649508206,0.047,0.408,2.86893665406438e-37,"EC","TMEM98"
"SOD2.2",1.88610580255851e-41,-1.49350810838178,0.721,0.888,4.03947279733957e-37,"EC","SOD2"
"FRYL",1.96588666927952e-41,0.420619203839556,0.382,0.132,4.21033947959596e-37,"EC","FRYL"
"C8orf4",2.46790010730272e-41,0.427858254042375,0.354,0.113,5.28550165981023e-37,"EC","C8orf4"
"ENO1.3",2.56039437891674e-41,-0.726425104400413,0.903,0.968,5.48359664132599e-37,"EC","ENO1"
"CMIP",2.73470720174748e-41,0.513720008526544,0.482,0.21,5.85692241398258e-37,"EC","CMIP"
"NDFIP1.3",2.96148405693105e-41,-0.763279687987114,0.652,0.834,6.34261040472924e-37,"EC","NDFIP1"
"PNP.3",3.11722373311627e-41,0.783172306972121,0.649,0.398,6.67615806921512e-37,"EC","PNP"
"SVIP",3.21783171900829e-41,0.533675758398674,0.474,0.197,6.89163019260006e-37,"EC","SVIP"
"LTBP1.3",3.45954158234436e-41,-0.776842063908774,0.106,0.471,7.40930020690692e-37,"EC","LTBP1"
"TPI1.3",4.51367317307171e-41,-0.657865264270293,0.891,0.95,9.66693383476769e-37,"EC","TPI1"
"VAMP5.3",8.22173263499206e-41,0.705644439701375,0.802,0.603,1.76084847843625e-36,"EC","VAMP5"
"MSN.3",1.02368988397381e-40,0.670040550239273,0.819,0.704,2.19243662450672e-36,"EC","MSN"
"NOVA1.3",1.25352710787163e-40,-0.718245219313223,0.042,0.399,2.68467900692868e-36,"EC","NOVA1"
"MACF1",1.69445717890355e-40,0.609356419662811,0.621,0.347,3.62901894005773e-36,"EC","MACF1"
"NBEAL1.3",1.93716738888669e-40,0.797037544339048,0.925,0.826,4.14883139677863e-36,"EC","NBEAL1"
"FBN1.3",1.94276001108666e-40,-0.928596331531746,0.181,0.527,4.16080911574429e-36,"EC","FBN1"
"TRPS1.1",2.15096548033625e-40,-0.642618356074094,0.067,0.42,4.60672276923616e-36,"EC","TRPS1"
"MAMDC2.2",2.28680205871053e-40,-0.800302580295067,0.114,0.474,4.89764396914034e-36,"EC","MAMDC2"
"SH2B3.3",2.34548878277257e-40,0.350187189878933,0.393,0.138,5.02333332606401e-36,"EC","SH2B3"
"CEP112",2.59453641676709e-40,0.339250269651561,0.315,0.098,5.55671864379007e-36,"EC","CEP112"
"STEAP1.3",2.69471560583958e-40,-0.656241428720319,0.025,0.379,5.77127241302664e-36,"EC","STEAP1"
"GIT1",2.94332259452174e-40,0.326942139584315,0.279,0.079,6.3037140006872e-36,"EC","GIT1"
"KCNQ1OT1.2",3.29385640864856e-40,-0.98621186114126,0.421,0.715,7.05445227040262e-36,"EC","KCNQ1OT1"
"ADA.1",3.63481455316115e-40,0.290963765012869,0.287,0.082,7.78468232850522e-36,"EC","ADA"
"SEC61G.3",3.65465038804598e-40,-0.653848273850132,0.78,0.911,7.82716473607807e-36,"EC","SEC61G"
"TMEM100.3",5.31818128119783e-40,-0.90097929595018,0.097,0.449,1.13899488499414e-35,"EC","TMEM100"
"KAT6A",7.15689278807232e-40,0.445551937609529,0.443,0.179,1.53279172842145e-35,"EC","KAT6A"
"KIFC3",1.04258889581129e-39,0.477083125603388,0.373,0.137,2.23291263815904e-35,"EC","KIFC3"
"CDC42EP2",1.13475934828901e-39,0.430970518091815,0.368,0.129,2.43031409623056e-35,"EC","CDC42EP2"
"ANXA1",1.21014687142506e-39,-0.706450181128962,0.975,0.989,2.59177155453104e-35,"EC","ANXA1"
"BDKRB2",1.24740813142355e-39,0.311388045262948,0.329,0.105,2.67157399506981e-35,"EC","BDKRB2"
"ICA1",1.29362943853457e-39,0.353897427983996,0.323,0.101,2.77056616850949e-35,"EC","ICA1"
"S100A16.3",1.35603366438979e-39,0.587736159993324,0.755,0.473,2.90421729902362e-35,"EC","S100A16"
"ARGLU1",1.86922093588852e-39,0.701844726730446,0.752,0.535,4.00331047839244e-35,"EC","ARGLU1"
"APP.3",2.15287855562959e-39,0.737113150428914,0.914,0.8,4.6108200025919e-35,"EC","APP"
"LIMA1.3",2.26552052620335e-39,-0.971473489325936,0.501,0.737,4.85206531096971e-35,"EC","LIMA1"
"AP3S1.3",3.39498155048319e-39,-0.655014602802791,0.524,0.758,7.27103198666986e-35,"EC","AP3S1"
"XBP1.2",3.96151973043269e-39,-0.831922059449024,0.54,0.791,8.4843868066677e-35,"EC","XBP1"
"ADAR",4.74641911544464e-39,0.541480941420195,0.526,0.254,1.01654058195478e-34,"EC","ADAR"
"IGF1.3",5.07164494623827e-39,-2.01289724545208,0.103,0.447,1.08619419813585e-34,"EC","IGF1"
"EIF4G2",7.43907953670577e-39,0.579942108982944,0.944,0.896,1.59322766437628e-34,"EC","EIF4G2"
"LIFR",8.32465027482171e-39,0.573497484617663,0.382,0.148,1.78289034935857e-34,"EC","LIFR"
"CDON.3",1.36899664357328e-38,-0.621826700545096,0.042,0.382,2.9319801115409e-34,"EC","CDON"
"RPLP1.1",1.38203276002168e-38,0.306284242789399,1,1,2.95989956213844e-34,"EC","RPLP1"
"JAK1.1",1.49006571925862e-38,0.692865704018928,0.73,0.518,3.19127375093619e-34,"EC","JAK1"
"PLIN3.3",1.58263639307139e-38,-0.712024150885771,0.298,0.603,3.389532363041e-34,"EC","PLIN3"
"NBL1.3",1.73260468634802e-38,-0.953223415712874,0.384,0.648,3.71071945675156e-34,"EC","NBL1"
"LRRN4CL.3",2.31155277059598e-38,-0.626227125793133,0.042,0.38,4.95065256878541e-34,"EC","LRRN4CL"
"EGR1.2",2.51234991666105e-38,-0.82815661141369,0.582,0.832,5.38069981651296e-34,"EC","EGR1"
"KIAA0247",4.54048614150767e-38,0.360238561008053,0.348,0.121,9.72435916926698e-34,"EC","KIAA0247"
"FGFBP2.3",5.01856160282337e-38,-2.43584494230165,0.148,0.471,1.07482533847668e-33,"EC","FGFBP2"
"SLC12A2",5.14424454252942e-38,0.458813835147684,0.362,0.129,1.10174285367353e-33,"EC","SLC12A2"
"EIF2S2",5.74420268596568e-38,0.65838762045535,0.836,0.699,1.23023588925327e-33,"EC","EIF2S2"
"CCND1.2",6.12342696063837e-38,0.83443292301751,0.733,0.483,1.31145435215992e-33,"EC","CCND1"
"TENC1",7.5004257660948e-38,0.49945926217078,0.418,0.168,1.60636618632452e-33,"EC","TENC1"
"ANTXR1.3",8.7804976465531e-38,-0.697139031371175,0.081,0.416,1.88051918096228e-33,"EC","ANTXR1"
"KMT2E.2",9.19085297146973e-38,0.620139381968244,0.808,0.596,1.96840498089967e-33,"EC","KMT2E"
"RPL23A.1",1.06285349799642e-37,0.318159886844125,1,0.999,2.27631333665893e-33,"EC","RPL23A"
"MMP2.3",1.06473033468838e-37,-1.6783950070394,0.387,0.627,2.28033295780211e-33,"EC","MMP2"
"PIM3.3",1.08641905338257e-37,0.639456017542412,0.518,0.246,2.32678368662944e-33,"EC","PIM3"
"PAM.3",1.24755838115048e-37,-0.69009107015583,0.382,0.663,2.67189578490997e-33,"EC","PAM"
"TMOD3",1.27995502706015e-37,0.638386702795357,0.646,0.389,2.74127968145473e-33,"EC","TMOD3"
"NFIX.3",1.57845392580026e-37,-0.619454170842742,0.086,0.424,3.38057477288642e-33,"EC","NFIX"
"DEFB1.3",1.64686125364667e-37,-1.58686198761167,0.075,0.404,3.52708274693506e-33,"EC","DEFB1"
"FHL1.3",1.74276525228648e-37,-1.37796487910175,0.618,0.786,3.73248034082195e-33,"EC","FHL1"
"COL5A1.3",2.89261768664641e-37,-0.860029929092264,0.078,0.413,6.19511929949062e-33,"EC","COL5A1"
"LAMB1",3.8954412088485e-37,0.450114789567176,0.379,0.141,8.34286643699083e-33,"EC","LAMB1"
"EMP1.2",4.23782086867206e-37,0.682428635787288,0.947,0.885,9.07614095443496e-33,"EC","EMP1"
"SCRG1.3",4.60930277412472e-37,-1.39652637778295,0.097,0.425,9.87174375134292e-33,"EC","SCRG1"
"ZNF267.3",4.8498829731054e-37,0.536158138694099,0.515,0.243,1.03869943634998e-32,"EC","ZNF267"
"PDIA3.3",5.30017174385586e-37,-0.59731290676233,0.841,0.932,1.13513778238161e-32,"EC","PDIA3"
"NGFRAP1.3",5.43790520105179e-37,-0.733933040115989,0.393,0.669,1.16463615690926e-32,"EC","NGFRAP1"
"SSC5D.3",5.74574213180908e-37,-0.567515231227281,0.058,0.394,1.23056559236955e-32,"EC","SSC5D"
"LTBP2.3",6.41229033225253e-37,-0.76811397989612,0.05,0.382,1.37332022045852e-32,"EC","LTBP2"
"CCPG1.3",8.02622858383812e-37,-0.729126042939454,0.468,0.724,1.71897737580061e-32,"EC","CCPG1"
"CLU.3",8.07491994615107e-37,-2.46309191428856,0.939,0.962,1.72940560486718e-32,"EC","CLU"
"CRK",9.09823162987963e-37,0.593903226803094,0.61,0.348,1.94856826817132e-32,"EC","CRK"
"ATP5J2.2",1.15951390659364e-36,-0.571408327787328,0.643,0.857,2.4833309337516e-32,"EC","ATP5J2"
"GPX8.3",1.43298480810056e-36,-0.589303489506474,0.142,0.473,3.06902356350897e-32,"EC","GPX8"
"GALNT15.3",1.53510423701862e-36,-0.695144205287986,0.058,0.395,3.28773274442278e-32,"EC","GALNT15"
"TRIM25",1.54568330252045e-36,0.34983720979885,0.351,0.124,3.31038992900805e-32,"EC","TRIM25"
"PLEKHA4.3",3.09044198964255e-36,-0.596158384556328,0.081,0.414,6.61879960921744e-32,"EC","PLEKHA4"
"SLC39A14.3",3.77037761257699e-36,-0.931130297555255,0.32,0.589,8.07501773285615e-32,"EC","SLC39A14"
"RPL23.2",3.7928219537795e-36,0.405393612160682,1,0.993,8.12308677840955e-32,"EC","RPL23"
"NCOA7.2",4.51329294740129e-36,0.878619564769776,0.641,0.408,9.66611950544933e-32,"EC","NCOA7"
"SSR2.3",1.23981650185208e-35,-0.60854017159229,0.638,0.847,2.6553150020166e-31,"EC","SSR2"
"CEBPB.3",1.27042625778873e-35,-0.776248225269119,0.131,0.458,2.72087191630612e-31,"EC","CEBPB"
"YIF1A.3",1.75460475316169e-35,-0.650795607731985,0.357,0.628,3.75783699984638e-31,"EC","YIF1A"
"VGLL4.2",2.23310623114799e-35,0.676357849275393,0.641,0.405,4.78264361524966e-31,"EC","VGLL4"
"MXRA5.3",2.26062920723395e-35,-0.876844079661101,0.123,0.44,4.84158957313294e-31,"EC","MXRA5"
"YES1",2.42172266606487e-35,0.475905545549738,0.432,0.188,5.18660343391113e-31,"EC","YES1"
"SET.1",3.02961587574204e-35,0.69652934680211,0.794,0.594,6.48852832107672e-31,"EC","SET"
"SELP",3.10860295728099e-35,0.433284831813499,0.304,0.103,6.6576949536087e-31,"EC","SELP"
"PARP14",4.09308180681387e-35,0.468099299718825,0.429,0.177,8.76615330565326e-31,"EC","PARP14"
"TMED9.3",5.77712257535645e-35,-0.613699383435186,0.699,0.843,1.23728634196409e-30,"EC","TMED9"
"RPL10A.2",6.33127248847651e-35,0.38244781890234,1,0.997,1.35596862885701e-30,"EC","RPL10A"
"DDAH2.2",8.68662417633113e-35,-0.705079355201316,0.574,0.793,1.86041429984484e-30,"EC","DDAH2"
"KCNMA1.2",1.26847788764098e-34,-0.77515261365272,0.042,0.358,2.7166990919607e-30,"EC","KCNMA1"
"ARID5A.1",1.48261084883553e-34,0.817000279317835,0.649,0.434,3.17530765495106e-30,"EC","ARID5A"
"PLBD1.1",1.68205558989085e-34,-0.547606829325869,0.064,0.386,3.60245845686924e-30,"EC","PLBD1"
"TRIP6.3",1.86510076012394e-34,-0.583236656475258,0.15,0.469,3.99448629795744e-30,"EC","TRIP6"
"TSPO.1",2.01467515672381e-34,-0.602143605971092,0.83,0.943,4.31482978315538e-30,"EC","TSPO"
"TSHZ2.3",2.06180097512978e-34,0.672804588721007,0.749,0.485,4.41575914843546e-30,"EC","TSHZ2"
"HLA-DPB1.3",2.42744572118372e-34,-0.667018274934582,0.691,0.395,5.19886050105918e-30,"EC","HLA-DPB1"
"HNRNPA3",2.42895235098709e-34,0.543474002004098,0.866,0.777,5.20208725010906e-30,"EC","HNRNPA3"
"PROCR.3",2.55619505598007e-34,-1.00574223579052,0.306,0.568,5.47460295139252e-30,"EC","PROCR"
"BNIP2",2.78255552184601e-34,0.56220891788795,0.655,0.403,5.95939916113761e-30,"EC","BNIP2"
"TAP2.1",3.21466847447081e-34,0.345759760705732,0.334,0.119,6.88485547177412e-30,"EC","TAP2.1"
"FKBP2.3",3.72625673340691e-34,-0.604096755035832,0.635,0.803,7.98052404593758e-30,"EC","FKBP2"
"RAC1.2",5.08315190017339e-34,0.635319616244323,0.727,0.569,1.08865864246013e-29,"EC","RAC1"
"OST4.3",5.60586027982749e-34,-0.511291583524789,0.905,0.95,1.20060709613065e-29,"EC","OST4"
"TUBB2A.3",6.23916067522416e-34,-0.812515356129889,0.499,0.729,1.33624104181276e-29,"EC","TUBB2A"
"PON2",7.66657624327068e-34,0.48286482157625,0.476,0.218,1.64195063402128e-29,"EC","PON2"
"MEF2A.3",7.99774912951005e-34,0.558586602229471,0.677,0.434,1.71287793106717e-29,"EC","MEF2A"
"SPECC1.3",8.12092260540302e-34,-0.57669446704551,0.095,0.406,1.73925799439917e-29,"EC","SPECC1"
"AP1S2.3",9.36584982336383e-34,0.53316624545835,0.688,0.398,2.00588405666983e-29,"EC","AP1S2"
"ARHGAP23",9.45968069813158e-34,0.279002369066154,0.262,0.081,2.02597981511884e-29,"EC","ARHGAP23"
"CHPF.3",1.33663405837377e-33,-0.606329779101335,0.053,0.361,2.86266916281911e-29,"EC","CHPF"
"PRDX1.3",1.35524551863858e-33,-0.566139972116412,0.914,0.969,2.90252932726826e-29,"EC","PRDX1"
"TRIOBP",1.49059548283153e-33,0.329556371100427,0.331,0.119,3.1924083455803e-29,"EC","TRIOBP"
"OSTC.3",1.73339288372968e-33,-0.60896074858176,0.599,0.777,3.71240753908386e-29,"EC","OSTC"
"CCND3.1",1.85232034958887e-33,0.465598933053725,0.482,0.227,3.96711449271449e-29,"EC","CCND3"
"PTGES.3",1.85993850439631e-33,-0.949230650332257,0.07,0.374,3.98343029486557e-29,"EC","PTGES"
"LMO4.2",2.34133611176945e-33,-0.659864011479242,0.262,0.562,5.01443955057662e-29,"EC","LMO4"
"RASAL2",2.50647417626844e-33,0.350703462964203,0.323,0.115,5.36811574331412e-29,"EC","RASAL2"
"SMOC2.3",3.18823649863282e-33,-0.839164262074844,0.075,0.383,6.82824610912192e-29,"EC","SMOC2"
"LYAR",3.2311609459761e-33,0.51048612859747,0.524,0.269,6.92017739799701e-29,"EC","LYAR"
"RNF19A",3.74476668074378e-33,0.453435953312476,0.446,0.197,8.02016680014896e-29,"EC","RNF19A"
"VIMP.3",4.228637389156e-33,-0.633654329432734,0.599,0.793,9.05647269635541e-29,"EC","VIMP"
"ARPC5L.2",4.31898891779598e-33,0.635177811831117,0.568,0.335,9.24997856524366e-29,"EC","ARPC5L"
"SOX5.3",4.32885661634941e-33,-0.54868355573641,0.036,0.345,9.27111221523552e-29,"EC","SOX5"
"LRCH1",7.38557505884119e-33,0.335582153435613,0.318,0.114,1.58176861035202e-28,"EC","LRCH1"
"TMEM59.3",9.27385807148232e-33,-0.513164863310914,0.903,0.939,1.98618218316937e-28,"EC","TMEM59"
"YWHAE",9.78318099477034e-33,0.517102037783744,0.905,0.851,2.09526387364996e-28,"EC","YWHAE"
"PICALM.3",1.0536061205867e-32,0.531555514647976,0.568,0.313,2.25650822846053e-28,"EC","PICALM"
"C19orf43",1.13159366734913e-32,0.520249166555999,0.858,0.775,2.42353415736163e-28,"EC","C19orf43"
"RGL2",1.93623146123226e-32,0.490956516256076,0.524,0.269,4.14682692052114e-28,"EC","RGL2"
"CNOT6L",1.95076720885448e-32,0.289705630104841,0.304,0.103,4.17795813120365e-28,"EC","CNOT6L"
"SSR4.3",2.04210709750644e-32,-0.5925427593507,0.808,0.911,4.37358077072954e-28,"EC","SSR4"
"GSTP1",2.21646900847831e-32,-0.514095163489529,0.883,0.951,4.747011675458e-28,"EC","GSTP1"
"STMN1.3",2.57848595086693e-32,0.333234057442078,0.409,0.163,5.5223433609717e-28,"EC","STMN1"
"IGFBP5.3",3.20659819867024e-32,0.2535396563984,0.209,0.532,6.86757136209205e-28,"EC","IGFBP5"
"HAPLN3",3.93589065636595e-32,0.430586607879377,0.426,0.183,8.42949701873895e-28,"EC","HAPLN3"
"MT2A.3",4.28418745202173e-32,-1.21969933535038,0.916,0.966,9.17544426599494e-28,"EC","MT2A"
"THBS3.3",4.68008706973752e-32,-0.675572051923274,0.237,0.535,1.00233424772568e-27,"EC","THBS3"
"TSPAN12",4.76583965027726e-32,0.322687532309152,0.292,0.101,1.02069987789988e-27,"EC","TSPAN12"
"KLF7",5.28287092597402e-32,0.379227254462305,0.407,0.17,1.13143246621586e-27,"EC","KLF7"
"RPS16.2",5.55735606914013e-32,0.299068576400682,0.994,0.998,1.19021894932774e-27,"EC","RPS16"
"SDE2",6.31742552946911e-32,0.361490939028639,0.315,0.113,1.3530030256464e-27,"EC","SDE2"
"SLC39A6.3",7.14373063977258e-32,-0.503372345532924,0.111,0.417,1.52997279112009e-27,"EC","SLC39A6"
"BASP1.1",7.89930963443867e-32,-0.557232424553846,0.033,0.33,1.69179514440773e-27,"EC","BASP1"
"PRMT1.1",8.01115128825647e-32,0.617606520820726,0.738,0.534,1.71574827140589e-27,"EC","PRMT1"
"RAPGEF1.1",8.49301211461258e-32,0.306660505352934,0.32,0.114,1.81894840458658e-27,"EC","RAPGEF1"
"RPL7A.1",9.94641202346725e-32,0.341731729925057,1,0.997,2.13022306306598e-27,"EC","RPL7A"
"NR2F2",1.03694104142751e-31,0.456658104035199,0.376,0.152,2.22081662842529e-27,"EC","NR2F2"
"WBP5.3",2.12161686994348e-31,-0.621132352751348,0.582,0.771,4.54386685035794e-27,"EC","WBP5"
"BLOC1S1.1",2.35167785446752e-31,-0.559519828413675,0.51,0.741,5.03658846091309e-27,"EC","BLOC1S1"
"HDLBP.3",3.04111172631773e-31,-0.596884867239177,0.429,0.687,6.51314898425468e-27,"EC","HDLBP"
"PTPRS.3",3.26456205466749e-31,-0.837681613517997,0.078,0.382,6.99171255248137e-27,"EC","PTPRS"
"ITGB8.3",3.38292610463872e-31,-0.702745072391314,0.05,0.341,7.24521283830474e-27,"EC","ITGB8"
"GADD45B.1",4.06495105245648e-31,-0.841704761989139,0.83,0.935,8.70590566904604e-27,"EC","GADD45B"
"ANGPTL5.3",4.23540072595497e-31,-0.66180118111048,0.028,0.315,9.07095773477776e-27,"EC","ANGPTL5"
"NKTR",4.5248772434315e-31,0.57288295362973,0.554,0.295,9.69092959225724e-27,"EC","NKTR"
"TMEM176B.2",4.85669222456036e-31,-1.19018386481948,0.078,0.367,1.04015777373409e-26,"EC","TMEM176B"
"ANXA2.2",5.22567579869187e-31,-0.515528331403617,0.983,0.99,1.11918298580584e-26,"EC","ANXA2"
"FAM180A.3",5.33949288532349e-31,-0.598503865332689,0.058,0.35,1.14355919124973e-26,"EC","FAM180A"
"ITGA5.1",6.31951313893289e-31,0.547593937332757,0.613,0.36,1.35345012896526e-26,"EC","ITGA5"
"COLEC12.3",7.91133420002224e-31,-0.605922188456205,0.022,0.308,1.69437044561876e-26,"EC","COLEC12"
"NDUFB7.2",8.16698895926158e-31,-0.52752912344254,0.618,0.802,1.74912402540505e-26,"EC","NDUFB7"
"TMED10.3",8.4489887830738e-31,-0.563073094458059,0.557,0.761,1.80951992767091e-26,"EC","TMED10"
"TMEM66",1.09983588491151e-30,-0.54913531811764,0.73,0.871,2.35551851471499e-26,"EC","TMEM66"
"SDCBP.3",1.11111572792575e-30,0.582017645108604,0.95,0.917,2.37967655449858e-26,"EC","SDCBP"
"PCGF2",1.36355330089639e-30,0.416421073600329,0.426,0.195,2.9203221045298e-26,"EC","PCGF2"
"AKR1A1.1",1.39581943234495e-30,-0.564282315745153,0.37,0.639,2.98942647825317e-26,"EC","AKR1A1"
"ANK2.3",1.43962915755526e-30,-0.511789969232931,0.047,0.343,3.08325376673609e-26,"EC","ANK2"
