"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"CHI3L2",2.58040544336125e-48,0.851084598678735,0.46,0.295,5.5264543380468e-44,"0","CHI3L2"
"CTSH",3.05540699826895e-48,0.423361664238429,0.385,0.216,6.54376516819261e-44,"0","CTSH"
"MIDN",4.19779567060476e-48,0.350178561913373,0.668,0.518,8.99041898773421e-44,"0","MIDN"
"THBS3",2.03447350232713e-47,0.292385408569317,0.672,0.496,4.35723189993402e-43,"0","THBS3"
"TFPI",2.04999851949681e-47,0.313999788277403,0.61,0.44,4.39048182920631e-43,"0","TFPI"
"PLSCR4",2.25807519779086e-47,0.257341834619726,0.357,0.203,4.83611965110869e-43,"0","PLSCR4"
"NCL",2.41023902097498e-47,0.328486538793413,0.934,0.89,5.16200891122211e-43,"0","NCL"
"FHL2",2.41959353326604e-47,0.328256854009905,0.491,0.318,5.18204347019587e-43,"0","FHL2"
"FBXO32",4.54517381506229e-47,0.354427084693054,0.327,0.186,9.73439875971891e-43,"0","FBXO32"
"TGFB3",6.45924445610273e-47,0.263099567762208,0.305,0.164,1.38337638516352e-42,"0","TGFB3"
"PEBP1",1.9250757033759e-46,0.271157966650117,0.945,0.881,4.12293463392016e-42,"0","PEBP1"
"MT-ND1",4.15431795509585e-46,0.258106820992626,0.997,0.99,8.89730276442879e-42,"0","MT-ND1"
"FAM180B",8.76402564108443e-46,0.265086650242175,0.356,0.195,1.87699137155105e-41,"0","FAM180B"
"NUCB1",9.23971397005638e-46,0.309637568543132,0.851,0.739,1.97886954096697e-41,"0","NUCB1"
"STOM",1.85825888423367e-45,0.29401505148185,0.632,0.478,3.97983305236326e-41,"0","STOM"
"CDC42EP1",1.2555517835625e-44,0.251228260879841,0.367,0.217,2.6890152548558e-40,"0","CDC42EP1"
"PDLIM2",1.57555516241215e-44,0.309478005610817,0.644,0.494,3.3743664913381e-40,"0","PDLIM2"
"RBM25",6.26240757706802e-44,0.327717576934549,0.79,0.699,1.34121983078066e-39,"0","RBM25"
"NFIL3",4.54304734896183e-43,0.342723856589988,0.441,0.3,9.72984450727156e-39,"0","NFIL3"
"BASP1",5.90240507784845e-43,0.266851002002204,0.449,0.295,1.2641180955228e-38,"0","BASP1"
"RBMS3",8.60986607029557e-43,0.30433304955212,0.425,0.278,1.8439750162752e-38,"0","RBMS3"
"LGALS3",1.14323286835493e-42,0.284200019183712,0.997,0.974,2.44846183415576e-38,"0","LGALS3"
"IMPDH2",3.12646291104523e-42,0.303202892417891,0.677,0.544,6.69594561658557e-38,"0","IMPDH2"
"LMCD1",6.26120725184345e-42,0.317644229530368,0.362,0.217,1.34096275712731e-37,"0","LMCD1"
"EPB41L2",7.31256205370159e-42,0.315219924682403,0.76,0.633,1.56613141504127e-37,"0","EPB41L2"
"FXYD1",1.32210590814354e-41,0.311664167875106,0.757,0.601,2.83155422347102e-37,"0","FXYD1"
"LRRN4CL",1.69900759727557e-41,0.323292948443189,0.494,0.344,3.6387645710851e-37,"0","LRRN4CL"
"EEA1",2.31160312750851e-41,0.324112277470427,0.692,0.563,4.95076041818497e-37,"0","EEA1"
"C1GALT1",2.95787983426596e-41,0.303241743651915,0.479,0.333,6.3348912410474e-37,"0","C1GALT1"
"ADM",3.63900928676109e-41,0.585738343014181,0.624,0.501,7.79366618945623e-37,"0","ADM"
"NXF1",1.16172975856499e-40,0.296119557400128,0.566,0.422,2.48807662391864e-36,"0","NXF1"
"MEDAG",2.8406264351162e-40,0.406084422266883,0.628,0.497,6.08376963608837e-36,"0","MEDAG"
"SPSB1",5.79138714009247e-40,0.291326906504076,0.315,0.188,1.2403413837936e-35,"0","SPSB1"
"LXN",6.71178219839593e-40,0.381030567832597,0.298,0.173,1.43746239343046e-35,"0","LXN"
"JUN",1.62383500362123e-39,0.452502126110041,0.932,0.871,3.47776742725559e-35,"0","JUN"
"LAMP2",2.07025826108499e-39,0.30707007168152,0.676,0.558,4.43387211776573e-35,"0","LAMP2"
"COL8A1",2.2819535810911e-39,0.306822394593472,0.43,0.279,4.88725998462281e-35,"0","COL8A1"
"MT1E",1.48019740153553e-38,0.308220906903543,0.881,0.721,3.17013877486864e-34,"0","MT1E"
"TUBB4B",1.49012292900544e-38,0.297761843484005,0.94,0.9,3.19139627705095e-34,"0","TUBB4B"
"CHMP1B",1.65150826029775e-38,0.432965917281875,0.72,0.639,3.53703524107968e-34,"0","CHMP1B"
"CFI",2.35042524510172e-38,0.349494866246241,0.622,0.471,5.03390574743436e-34,"0","CFI"
"HES1",2.95808710818184e-38,0.491571055037491,0.612,0.475,6.33533515959305e-34,"0","HES1"
"ZEB1",7.97065472056434e-38,0.303117075161965,0.465,0.323,1.70707512150326e-33,"0","ZEB1"
"RCN1",4.62599008882764e-37,0.268747539848668,0.629,0.494,9.90748297324215e-33,"0","RCN1"
"ESD",6.64162071326091e-37,0.266645265711804,0.803,0.705,1.42243590815909e-32,"0","ESD"
"HSPD1",8.62553032346968e-37,0.288349274676916,0.797,0.724,1.8473298293775e-32,"0","HSPD1"
"SRI",9.05585131096334e-37,0.269588694972285,0.806,0.707,1.93949167526902e-32,"0","SRI"
"UBE2S",9.52953504457713e-37,0.333218671370054,0.53,0.396,2.04094052049708e-32,"0","UBE2S"
"LAMA4",9.95961006702129e-37,0.285219843710816,0.559,0.409,2.13304968805395e-32,"0","LAMA4"
"NR4A3",1.05130798574684e-36,0.319201974704886,0.369,0.236,2.25158631307401e-32,"0","NR4A3"
"NOLC1",2.32929352896848e-36,0.296250304529515,0.482,0.347,4.98864795099178e-32,"0","NOLC1"
"TIPARP",2.61629072446108e-36,0.465289103875127,0.616,0.505,5.6033098445783e-32,"0","TIPARP"
"GSTT1",3.97571247430934e-36,0.294073950792896,0.503,0.362,8.51478340622831e-32,"0","GSTT1"
"C6orf48",4.53678685022486e-36,0.258945105806434,0.887,0.806,9.71643639712657e-32,"0","C6orf48"
"CXCL2",8.13210934612809e-36,0.582444593135372,0.713,0.597,1.74165385866025e-31,"0","CXCL2"
"RND3",1.04879505045492e-35,0.401607199675497,0.623,0.499,2.24620435955931e-31,"0","RND3"
"ALDH3A2",1.75671811356449e-35,0.29098533003911,0.447,0.315,3.76236318382107e-31,"0","ALDH3A2"
"GLRX",1.99252688070432e-35,0.45695893908489,0.743,0.643,4.26739482040443e-31,"0","GLRX"
"FAM13C",2.12460381342792e-35,0.262243302929496,0.284,0.162,4.55026398721858e-31,"0","FAM13C"
"PLSCR1",5.79782975705801e-35,0.304689194651003,0.538,0.406,1.24172119906911e-30,"0","PLSCR1"
"SIX1",9.82506791112374e-35,0.250432733029241,0.31,0.187,2.10423479452537e-30,"0","SIX1"
"H2AFZ",1.47439262398955e-34,0.290924319752875,0.94,0.92,3.15770668279842e-30,"0","H2AFZ"
"IER3",2.02679207875579e-34,0.440996831928143,0.984,0.956,4.34078059507128e-30,"0","IER3"
"WSB1",3.40848367232679e-34,0.278318560217596,0.774,0.683,7.29994948102229e-30,"0","WSB1"
"DDOST",6.40115812203289e-33,0.261421168624104,0.607,0.489,1.37093603499578e-28,"0","DDOST"
"CDKN1A",7.51299891480256e-33,0.317637122272589,0.887,0.838,1.60905897758327e-28,"0","CDKN1A"
"GPRC5A",8.39081444818792e-33,0.39970755508656,0.75,0.642,1.79706073036841e-28,"0","GPRC5A"
"KLF10",1.38772409405562e-32,0.294626340472062,0.603,0.479,2.97208869223892e-28,"0","KLF10"
"ZNF503",1.66975920723594e-32,0.283533718692537,0.55,0.413,3.57612329413722e-28,"0","ZNF503"
"LEPROT",2.00981377541769e-32,0.258653764019015,0.833,0.746,4.30441816281207e-28,"0","LEPROT"
"RPS4Y1",5.72207098997527e-32,0.425294618282175,0.489,0.351,1.225495943923e-27,"0","RPS4Y1"
"NFE2L2",9.99688131981955e-32,0.293496730147722,0.861,0.794,2.14103207226575e-27,"0","NFE2L2"
"SNAI1",2.72579802090206e-31,0.30897129979356,0.447,0.322,5.83784162136595e-27,"0","SNAI1"
"PPFIBP1",2.94532962299295e-31,0.260933595581913,0.502,0.369,6.308012453564e-27,"0","PPFIBP1"
"MRPS6",7.84688370395894e-31,0.434278750734569,0.586,0.482,1.68056708287689e-26,"0","MRPS6"
"NOVA1",1.51866123478908e-30,0.27286905337296,0.503,0.364,3.25251676654778e-26,"0","NOVA1"
"ZBTB20",1.8413858155045e-30,0.265049490991614,0.57,0.457,3.94369600106599e-26,"0","ZBTB20"
"PLK2",2.04615479801487e-30,0.375414180307564,0.381,0.256,4.38224973090846e-26,"0","PLK2"
"C1orf21",2.91281809539636e-30,0.26418330120286,0.589,0.463,6.23838251491039e-26,"0","C1orf21"
"BDH2",2.37277391335179e-29,0.270805233893627,0.528,0.418,5.08176989022552e-25,"0","BDH2"
"PNN",3.0459163468961e-29,0.256372755152471,0.593,0.479,6.52343904014738e-25,"0","PNN"
"MYCBP2",3.83678252582115e-29,0.262770035565356,0.508,0.393,8.21723713555116e-25,"0","MYCBP2"
"MT1A",5.74475032616267e-29,0.281292357077153,0.589,0.447,1.23035317735426e-24,"0","MT1A"
"PDE4D",1.7024742412718e-28,0.257291239257747,0.298,0.192,3.6461890825318e-24,"0","PDE4D"
"SPTSSA",1.28741088132452e-27,0.289825706088148,0.712,0.616,2.75724788453273e-23,"0","SPTSSA"
"STEAP1",1.52607531566579e-26,0.260225163045478,0.469,0.347,3.26839550356142e-22,"0","STEAP1"
"RBMS1",1.03922234565342e-24,0.262600481614003,0.663,0.583,2.22570249768592e-20,"0","RBMS1"
"ARC",1.93265575723595e-24,0.403830352236692,0.44,0.331,4.13916883527224e-20,"0","ARC"
"FOXC1",9.29284434495058e-22,0.26830301057496,0.47,0.379,1.99024847335806e-17,"0","FOXC1"
"KLHL21",2.33638238615354e-19,0.262162228689572,0.432,0.348,5.00383015642503e-15,"0","KLHL21"
"LBH",1.63840146078698e-18,0.250344407030869,0.649,0.557,3.50896440856747e-14,"0","LBH"
"B4GALT1",3.22899466139162e-17,0.271049044811031,0.435,0.344,6.91553786630243e-13,"0","B4GALT1"
"PRG4",0,2.67841547059143,1,0.961,0,"1","PRG4"
"TWISTNB",0,2.03624579089346,0.831,0.413,0,"1","TWISTNB"
"TIMP3",0,2.02158644134849,0.992,0.776,0,"1","TIMP3"
"DEFB1",0,1.98806943083283,0.904,0.3,0,"1","DEFB1"
"HTRA1",0,1.73030361431492,0.985,0.807,0,"1","HTRA1"
"CRTAC1",0,1.67349705004301,1,0.878,0,"1","CRTAC1"
"HBEGF",0,1.67053606127206,0.913,0.493,0,"1","HBEGF"
"SPARCL1",0,1.60308813791479,0.992,0.738,0,"1","SPARCL1"
"GFPT2",0,1.45406453855075,0.938,0.54,0,"1","GFPT2"
"ERRFI1",0,1.43985985844882,0.98,0.716,0,"1","ERRFI1"
"TMEM196",0,1.39037860331217,0.81,0.209,0,"1","TMEM196"
"FN1",0,1.32219650804634,1,0.974,0,"1","FN1"
"MT2A",0,1.21358135133886,1,0.957,0,"1","MT2A"
"ITGB8",0,1.16810036376267,0.797,0.246,0,"1","ITGB8"
"DNASE1L3",0,1.11838035219424,0.52,0.073,0,"1","DNASE1L3"
"AK1",0,1.11027433967926,0.982,0.74,0,"1","AK1"
"GPR1",0,1.09118719386406,0.382,0.05,0,"1","GPR1"
"THBS4",0,1.0801556995955,0.901,0.458,0,"1","THBS4"
"TPD52L1",0,1.01280044218062,0.802,0.356,0,"1","TPD52L1"
"SEMA3A",0,0.892844449857729,0.479,0.056,0,"1","SEMA3A"
"ZNF385B",0,0.866128488533783,0.618,0.147,0,"1","ZNF385B"
"DIRC3",0,0.796594682239471,0.273,0.019,0,"1","DIRC3"
"SEMA5A",0,0.761600932981543,0.428,0.082,0,"1","SEMA5A"
"SLC2A12",0,0.690300906303907,0.529,0.13,0,"1","SLC2A12"
"HTRA4",0,0.682328471651477,0.313,0.033,0,"1","HTRA4"
"GABRA4",0,0.608620521837726,0.406,0.042,0,"1","GABRA4"
"CLIC5",0,0.537128652542499,0.312,0.024,0,"1","CLIC5"
"MTUS2",0,0.471226234847044,0.346,0.048,0,"1","MTUS2"
"HHIP",3.46833147742505e-286,0.928978842426186,0.423,0.089,7.42812552520124e-282,"1","HHIP"
"SMIM14",2.93678618245934e-280,0.969432968150865,0.945,0.678,6.28971496697317e-276,"1","SMIM14"
"C2orf40",3.13029810303464e-276,1.20696013385619,0.925,0.601,6.7041594472693e-272,"1","C2orf40"
"MT1M",1.35700345468307e-262,1.24987904331493,0.911,0.567,2.90629429889474e-258,"1","MT1M"
"HAS1",1.43206129028841e-261,1.22640417001259,0.923,0.602,3.06704566541069e-257,"1","HAS1"
"CLU",3.71502244673029e-257,1.30721171906068,0.999,0.954,7.95646357416225e-253,"1","CLU"
"APLP2",1.5355986494409e-255,0.801218851671518,0.982,0.868,3.28879162750757e-251,"1","APLP2"
"MT1E1",2.73665211265655e-255,1.14008762122788,0.964,0.707,5.86108782967654e-251,"1","MT1E"
"SELP",2.58228776354018e-251,0.489216702469858,0.354,0.066,5.53048570317401e-247,"1","SELP"
"BTC",4.17810361139202e-250,0.629515233062228,0.531,0.159,8.94824450451829e-246,"1","BTC"
"F5",1.43232605325847e-243,0.769458338815185,0.649,0.253,3.06761270826367e-239,"1","F5"
"SEMA3C",1.01250134549897e-242,0.832230933799639,0.819,0.437,2.16847413165515e-238,"1","SEMA3C"
"PROCR",2.49023953954226e-234,1.01391317642021,0.846,0.507,5.33334602183765e-230,"1","PROCR"
"PCSK6",4.15426133010711e-234,0.376498444855539,0.322,0.057,8.89718149069039e-230,"1","PCSK6"
"UAP1",1.8480751839561e-229,0.944624920389183,0.957,0.748,3.95802262147879e-225,"1","UAP1"
"ARL2",1.02835404589339e-228,0.742189353192931,0.94,0.704,2.20242586008987e-224,"1","ARL2"
"APP",2.01045185977452e-228,0.835495969614701,0.954,0.776,4.30578474807909e-224,"1","APP"
"DLX4",1.59490417212485e-220,0.701986018601772,0.611,0.237,3.41580626543979e-216,"1","DLX4"
"ITGBL1",1.94366918558687e-220,0.696854979706363,0.48,0.147,4.16275629477139e-216,"1","ITGBL1"
"TSPAN15",2.55402512839881e-217,0.653385711638377,0.573,0.206,5.46995561749173e-213,"1","TSPAN15"
"CFI1",3.62487728301268e-212,0.77220237341961,0.822,0.436,7.76339967702826e-208,"1","CFI"
"CD55",5.60414141537645e-212,0.930179495576975,0.965,0.782,1.20023896693117e-207,"1","CD55"
"IGFBP5",3.08222188542033e-208,1.25759157399712,0.811,0.467,6.60119461200473e-204,"1","IGFBP5"
"CAPS",1.01739370738332e-207,0.692804898721031,0.752,0.345,2.17895210310286e-203,"1","CAPS"
"HSD3B7",3.81570911489345e-206,0.72870888035135,0.874,0.513,8.1721042113673e-202,"1","HSD3B7"
"ITM2B",4.95537389972309e-206,0.621951298868122,1,0.996,1.06129242810369e-201,"1","ITM2B"
"TMEM100",3.58307998762854e-205,0.862944946212707,0.753,0.379,7.67388240950405e-201,"1","TMEM100"
"SGCA",2.75412525002161e-204,0.607369776889161,0.554,0.202,5.89851004797129e-200,"1","SGCA"
"C10orf105",3.82451540859371e-202,0.597680400611164,0.534,0.191,8.19096465058515e-198,"1","C10orf105"
"CADM3",9.38843790363028e-196,0.682130607456232,0.539,0.192,2.0107217458205e-191,"1","CADM3"
"CD164",1.75121658043091e-193,1.05355509146419,0.892,0.744,3.75058055030887e-189,"1","CD164"
"GPX3",4.4748391086111e-192,0.770032032608608,0.976,0.781,9.5837629189124e-188,"1","GPX3"
"PLEKHA1",1.79044657335739e-188,0.777287871083059,0.767,0.435,3.83459942615952e-184,"1","PLEKHA1"
"MT1X",1.92242060731884e-187,1.17892722081336,0.961,0.767,4.11724821469476e-183,"1","MT1X"
"HHIP-AS1",1.20010171552036e-185,0.432142544010605,0.307,0.067,2.57025784412995e-181,"1","HHIP-AS1"
"INHBA",7.42102155459772e-185,1.03384115619257,0.822,0.495,1.58936018634819e-180,"1","INHBA"
"SOX5",1.13618307880588e-183,0.608058495254135,0.631,0.28,2.43336329987855e-179,"1","SOX5"
"CREB5",3.41573884555488e-180,0.711918827475412,0.804,0.469,7.31548788552488e-176,"1","CREB5"
"SAT1",1.69352108659622e-179,0.639865797273558,0.995,0.95,3.62701411116312e-175,"1","SAT1"
"ALDH1A3",7.86552403901937e-178,0.448176778075452,0.428,0.132,1.68455928343678e-173,"1","ALDH1A3"
"ICA1",4.91826445484064e-171,0.40331244041926,0.308,0.073,1.05334469829322e-166,"1","ICA1"
"SEMA3E",4.17930496002117e-167,0.516578847675707,0.527,0.203,8.95081743287733e-163,"1","SEMA3E"
"NDUFA4",6.26736910541833e-167,0.53856691162313,0.987,0.93,1.34228244130744e-162,"1","NDUFA4"
"SORBS2",1.58452352564862e-166,0.56811663555943,0.641,0.298,3.39357403488164e-162,"1","SORBS2"
"NTN4",1.64209345312421e-166,0.660163342603399,0.577,0.255,3.51687154855613e-162,"1","NTN4"
"UGP2",4.72966611211105e-166,0.666252843969396,0.945,0.739,1.01295259123082e-161,"1","UGP2"
"GJB2",3.48083908594974e-165,0.50801682964712,0.275,0.06,7.45491307037857e-161,"1","GJB2"
"VCAM1",3.42534853279225e-164,1.12454766669677,0.71,0.389,7.33606895268116e-160,"1","VCAM1"
"CD151",6.07367224110097e-158,0.624747832645403,0.976,0.839,1.3007983838766e-153,"1","CD151"
"NDFIP1",1.61474898122759e-155,0.634784212257426,0.939,0.807,3.45830789309512e-151,"1","NDFIP1"
"MT-CYB",1.54643065057058e-154,0.518982081417975,1,0.992,3.31199052432702e-150,"1","MT-CYB"
"RP11-680F20.6",4.47351296164188e-154,0.49574652939839,0.383,0.122,9.58092270994842e-150,"1","RP11-680F20.6"
"ZIC1",6.69529825173563e-154,0.424610693703225,0.419,0.14,1.43393202657422e-149,"1","ZIC1"
"SCARA5",4.41010271097204e-153,0.609339134366705,0.731,0.373,9.44511697608882e-149,"1","SCARA5"
"ALDOA",3.57637376681074e-149,0.497974363852786,0.99,0.959,7.65951969637856e-145,"1","ALDOA"
"MT1F",2.05010946209197e-143,0.657028734274243,0.55,0.251,4.39071943496237e-139,"1","MT1F"
"CAV1",2.66876110891332e-143,0.623666825346503,0.975,0.789,5.71568566695965e-139,"1","CAV1"
"RGS16",6.7797076746868e-142,0.949176232747315,0.814,0.539,1.45200999268767e-137,"1","RGS16"
"BCAT1",1.53351677315933e-140,0.6207103317399,0.771,0.464,3.28433287307534e-136,"1","BCAT1"
"SLC9A3R1",2.87987077935823e-137,0.458682369487038,0.539,0.241,6.16781924815152e-133,"1","SLC9A3R1"
"PSAP",2.34286796836024e-134,0.432841497005323,0.999,0.983,5.01772032783712e-130,"1","PSAP"
"FAH",2.91834075480843e-134,0.438568559618979,0.486,0.202,6.25021039457321e-130,"1","FAH"
"MT1G",5.81373981530944e-134,0.747815066685489,0.434,0.17,1.24512865624482e-129,"1","MT1G"
"SBDS",2.56181889209207e-133,0.532461229016189,0.961,0.827,5.48664752119359e-129,"1","SBDS"
"FGF10",5.92322448014091e-133,0.538229599544502,0.527,0.237,1.26857698691178e-128,"1","FGF10"
"SLC39A14",6.12285396719988e-132,0.612911133717861,0.813,0.537,1.3113316341552e-127,"1","SLC39A14"
"STEAP4",5.17812647571063e-130,0.856476380653786,0.518,0.241,1.10899934730294e-125,"1","STEAP4"
"CD82",4.21881923353435e-129,0.532679994609019,0.602,0.305,9.03544515246051e-125,"1","CD82"
"PCOLCE2",1.11133209235195e-126,0.495536418587062,0.954,0.667,2.38013994219018e-122,"1","PCOLCE2"
"VASN",1.48938144540114e-125,0.627916004169773,0.888,0.631,3.18980824161561e-121,"1","VASN"
"MFAP41",3.2312609792075e-124,0.680716202645641,0.832,0.552,6.92039163916871e-120,"1","MFAP4"
"IGSF8",3.25834432053011e-122,0.468797200586895,0.569,0.287,6.97839603127934e-118,"1","IGSF8"
"ANGPTL2",1.21848326077695e-118,0.597122624669493,0.972,0.795,2.609625599606e-114,"1","ANGPTL2"
"BZW1",8.52242378284909e-117,0.542696534676972,0.939,0.822,1.82524750157279e-112,"1","BZW1"
"SLC7A8",1.68580846730103e-114,0.31016016754665,0.322,0.106,3.61049599441863e-110,"1","SLC7A8"
"VKORC1",6.54374793340162e-112,0.665990117074655,0.948,0.813,1.40147449489662e-107,"1","VKORC1"
"TNFAIP6",4.6073541873631e-111,1.0724500350886,0.907,0.748,9.86757046307556e-107,"1","TNFAIP6"
"CSGALNACT1",9.60765201376048e-109,0.470351090027304,0.559,0.292,2.05767083178708e-104,"1","CSGALNACT1"
"GTF2IRD1",3.95602544844491e-107,0.319061303528312,0.277,0.087,8.47261970293447e-103,"1","GTF2IRD1"
"LAPTM4A1",5.07842792847567e-106,0.464044734658695,0.999,0.953,1.08764690944163e-101,"1","LAPTM4A"
"PMAIP1",8.46877933736852e-106,0.609180973043571,0.492,0.232,1.81375847068422e-101,"1","PMAIP1"
"CHST2",1.79894606874323e-104,0.281096050019665,0.276,0.087,3.85280279542737e-100,"1","CHST2"
"GULP1",1.05432856565567e-103,0.41649259600371,0.538,0.273,2.25805548906475e-99,"1","GULP1"
"SNHG18",9.41080582986908e-103,0.37076187036137,0.417,0.181,2.01551228458306e-98,"1","SNHG18"
"CD68",1.54109530918311e-102,0.312079736689031,0.818,0.578,3.30056382367746e-98,"1","CD68"
"MT-CO3",1.28399108793182e-101,0.402054216102529,1,0.994,2.74992371302357e-97,"1","MT-CO3"
"C8orf4",6.7482006497743e-101,0.775228483670875,0.277,0.093,1.44526213316216e-96,"1","C8orf4"
"HDDC2",1.38842780702599e-100,0.432361238879377,0.631,0.368,2.97359583430756e-96,"1","HDDC2"
"CD9",1.7921131892017e-100,0.555032293386703,0.999,0.954,3.83816881731327e-96,"1","CD9"
"PLA2G2A1",6.31270110168716e-100,0.549339583243247,0.997,0.916,1.35199119494834e-95,"1","PLA2G2A"
"GUK1",4.70297419809667e-98,0.421024798965934,0.966,0.911,1.00723598400636e-93,"1","GUK1"
"FAM49A",3.37225415604772e-97,0.422822227528523,0.511,0.258,7.22235672600739e-93,"1","FAM49A"
"GABARAPL1",7.38086176034792e-95,0.520037124323981,0.774,0.565,1.58075916321371e-90,"1","GABARAPL1"
"MET",1.14956890981481e-91,0.261933521482692,0.268,0.09,2.46203173415037e-87,"1","MET"
"CHST12",1.72321219169172e-91,0.4120026337173,0.694,0.44,3.69060355094615e-87,"1","CHST12"
"TIMP1",4.47115653996729e-91,0.729736416591235,0.999,0.966,9.57587596164794e-87,"1","TIMP1"
"SELENBP1",3.33836415974277e-89,0.382330373523437,0.535,0.285,7.14977452092109e-85,"1","SELENBP1"
"NUPR1",3.92236021167143e-89,0.459948472155254,0.972,0.84,8.4005188653367e-85,"1","NUPR1"
"LRP1",6.4070302762362e-89,0.450904291452621,0.953,0.784,1.37219367426151e-84,"1","LRP1"
"SEC11C",1.13612912316606e-88,0.368186351499355,0.576,0.327,2.43324774308475e-84,"1","SEC11C"
"RPLP0",7.54714465662438e-88,0.298749973941053,0.999,0.993,1.61637197110924e-83,"1","RPLP0"
"LDHA",4.45080616813853e-87,0.379014839976274,0.998,0.965,9.5322915703023e-83,"1","LDHA"
"CHPF",4.93951309531218e-87,0.437457486631919,0.557,0.313,1.05789551962301e-82,"1","CHPF"
"MT1A1",7.819583893553e-87,0.71536617743781,0.683,0.431,1.67472028248225e-82,"1","MT1A"
"REXO2",1.99305813246149e-86,0.448370835581603,0.95,0.793,4.26853260229278e-82,"1","REXO2"
"CUX1",3.12329948838907e-86,0.393229731261588,0.654,0.411,6.68917051428287e-82,"1","CUX1"
"SCARA3",4.48531100808562e-85,0.490976494982623,0.541,0.31,9.60619058601697e-81,"1","SCARA3"
"PTPRS",2.39814642066364e-84,0.629443421770157,0.581,0.333,5.13611018913532e-80,"1","PTPRS"
"SOD1",1.24164174598602e-83,0.387735143388506,0.987,0.947,2.65922412737826e-79,"1","SOD1"
"PPP1CC",2.01402107127665e-83,0.491664776888821,0.76,0.55,4.31342892835319e-79,"1","PPP1CC"
"EMP3",1.01967605858244e-82,0.441099099534866,0.994,0.944,2.18384021466602e-78,"1","EMP3"
"MT-ND2",2.91722137221579e-82,0.379659965191487,1,0.995,6.24781301287456e-78,"1","MT-ND2"
"DLX3",2.37218440587872e-81,0.314221770826282,0.319,0.131,5.08050734207046e-77,"1","DLX3"
"APBB1IP",3.51089558323523e-81,0.359635958791418,0.455,0.227,7.51928507061489e-77,"1","APBB1IP"
"MT-ND5",1.8679404651195e-80,0.407843071842205,0.997,0.982,4.00056809414644e-76,"1","MT-ND5"
"GPR64",1.68115840901518e-78,0.330802490195443,0.375,0.171,3.60053696458782e-74,"1","GPR64"
"LRRC2",7.63160201305498e-78,0.274557107859417,0.292,0.114,1.63446020313599e-73,"1","LRRC2"
"MT-CO2",2.15649238497065e-77,0.312391531440684,1,0.992,4.61855974089163e-73,"1","MT-CO2"
"RERG",4.76960547155064e-77,0.397494341507206,0.745,0.494,1.021506403842e-72,"1","RERG"
"ENPP1",1.28118628472874e-76,0.395821802203723,0.634,0.383,2.74391666600355e-72,"1","ENPP1"
"MT-ND4",1.60460975556137e-76,0.326083119719932,1,0.995,3.43659271348578e-72,"1","MT-ND4"
"ITPR3",2.05869670417333e-76,0.348429926332031,0.398,0.19,4.40911073132801e-72,"1","ITPR3"
"EML1",2.39110539334294e-74,0.354462727711717,0.511,0.283,5.12103042092257e-70,"1","EML1"
"VPS13A",1.13861118492988e-73,0.284229381686087,0.338,0.149,2.43856357476433e-69,"1","VPS13A"
"CRYL1",1.31889664700129e-73,0.314168730004038,0.461,0.238,2.82468094888267e-69,"1","CRYL1"
"TPPP3",1.71304875027409e-73,0.533606290262135,0.951,0.838,3.66883650846203e-69,"1","TPPP3"
